frame	class	xtl	ytl	xbr	ybr	score
2018-03-23_1358_left/017514	3.24	986.5463256835938	215.24652099609372	1140.674072265625	385.35540771484375	0.9706019759178162
2018-03-23_1358_left/017514	5.19	1713.46630859375	861.2044677734375	1773.39599609375	919.4735107421876	0.6322007179260254
2018-03-23_1358_left/017516	3.24	960.293212890625	150.85830688476562	1133.939453125	333.3896179199219	0.9212828278541564
2018-03-23_1358_left/017516	5.19	1723.94091796875	861.9459228515625	1785.11279296875	923.451904296875	0.6768006086349487
2018-03-23_1358_left/017518	3.24	928.4318237304688	41.43302917480469	1114.4190673828123	265.2133178710937	0.8940936923027039
2018-03-23_1358_left/017518	5.19	1736.04248046875	855.47119140625	1794.69921875	919.466552734375	0.6569808125495911
2018-03-23_1358_left/017520	5.19	1747.346435546875	855.1819458007812	1809.854736328125	920.4951782226562	0.7401106953620911
2018-03-23_1358_left/017520	5.20	1746.858642578125	755.0264892578125	1811.12060546875	827.8218994140625	0.641615092754364
2018-03-23_1358_left/017522	5.19	1759.7113037109375	836.2512817382812	1825.3406982421875	914.8748168945312	0.7470053434371948
2018-03-23_1358_left/017522	5.20	1758.7967529296875	747.8982543945312	1826.8927001953125	819.4639282226562	0.7597327232360841
2018-03-23_1358_left/017524	5.19	1771.0504150390625	842.7545166015625	1840.5260009765625	915.6220703125	0.8811866641044617
2018-03-23_1358_left/017524	5.20	1768.223876953125	743.5357666015625	1840.800537109375	810.6629638671875	0.654777467250824
2018-03-23_1358_left/017526	5.19	1789.252685546875	836.6722412109375	1856.49169921875	913.517333984375	0.8889298439025879
2018-03-23_1358_left/017526	5.20	1786.5616455078125	730.8126831054688	1860.5867919921875	809.2714233398438	0.8181214332580566
2018-03-23_1358_left/017528	5.19	1801.974609375	832.6527709960938	1877.716552734375	913.5734252929688	0.9249789118766784
2018-03-23_1358_left/017528	5.20	1799.42138671875	721.17724609375	1877.2138671875	808.663818359375	0.6187305450439453
2018-03-23_1358_left/017530	5.19	1818.9544677734373	826.67919921875	1900.8914794921875	915.1112060546876	0.8936697244644165
2018-03-23_1358_left/017530	5.20	1818.6153564453125	713.17578125	1903.7376708984373	799.5240478515625	0.7291067838668823
2018-03-23_1358_left/017532	5.19	1840.796630859375	823.2793579101562	1924.0126953125	912.6967163085938	0.9145564436912536
2018-03-23_1358_left/017532	5.20	1840.68408203125	704.03515625	1925.07568359375	789.689453125	0.8235855698585509
2018-03-23_1358_left/017534	5.19	1863.5174560546875	814.3914794921875	1951.0257568359373	905.404296875	0.9357249736785888
2018-03-23_1358_left/017534	5.20	1862.5423583984373	691.7069091796875	1952.9090576171875	780.47119140625	0.7678577899932861
2018-03-23_1358_left/017536	5.19	1884.585205078125	802.541259765625	1978.829345703125	895.6915283203125	0.9510157108306884
2018-03-23_1358_left/017538	5.19	1914.2440185546875	786.2904052734375	2010.2791748046875	886.25634765625	0.8391155004501343
2018-03-23_1358_left/017538	5.20	1918.1947021484373	651.2803955078125	2009.4844970703125	751.76806640625	0.6722970604896545
2018-03-23_1358_left/017540	5.19	1942.212646484375	773.1234741210938	2043.03173828125	884.5125122070312	0.9186550974845886
2018-03-23_1358_left/017540	5.20	1938.4659423828125	638.8174438476562	2041.7200927734373	739.1388549804688	0.6702229976654053
2018-03-23_1358_left/017542	5.19	1973.447509765625	761.35009765625	2076.859375	877.0230712890625	0.9164419174194336
2018-03-23_1358_left/017542	5.20	1977.1275634765625	621.2603759765625	2073.09228515625	720.6590576171875	0.7569099068641663
2018-03-23_1358_left/017544	5.19	2010.1331787109373	761.225341796875	2115.375732421875	875.8270263671875	0.9506335258483888
2018-03-23_1358_left/017544	5.20	2011.6092529296875	606.5367431640625	2116.932373046875	713.40576171875	0.8349592685699463
2018-03-23_1358_left/017544	8.2	2008.5067138671875	714.0533447265625	2116.145263671875	756.6776123046875	0.7425776124000549
2018-03-23_1358_left/017546	5.19	2052.219970703125	754.9631958007812	2167.871337890625	867.5790405273438	0.8651484251022339
2018-03-23_1358_left/017546	5.20	2056.169677734375	584.7241821289062	2161.211669921875	699.9351196289062	0.624115526676178
2018-03-23_1358_left/017548	5.19	2096.8505859375	733.6182861328125	2217.53271484375	864.697021484375	0.9241313934326172
2018-03-23_1358_left/017548	5.20	2100.548583984375	568.5382080078125	2214.280517578125	685.22998046875	0.6217890977859497
2018-03-23_1358_left/017548	8.2	2101.342529296875	674.7145385742188	2207.673095703125	738.3340454101562	0.6925859451293945
2018-03-23_1358_left/017548	8.2	2099.762451171875	870.4933471679688	2210.727294921875	937.1652221679688	0.6342370510101318
2018-03-23_1358_left/017550	5.19	2144.431396484375	726.0507202148438	2274.590576171875	862.9214477539062	0.929240107536316
2018-03-23_1358_left/017550	8.2	2146.669677734375	871.0053100585938	2273.818115234375	930.4389038085938	0.6929707527160645
2018-03-23_1358_left/017550	8.2	2151.577880859375	668.0890502929688	2275.809326171875	716.9531860351562	0.7638826370239258
2018-03-23_1358_left/017552	5.19	2205.345947265625	712.9363403320312	2341.750732421875	859.1567993164062	0.9023523926734924
2018-03-23_1358_left/017552	5.20	2205.57421875	523.4954223632811	2347.5478515625	651.9457397460938	0.7717152237892151
2018-03-23_1358_left/017552	8.2	2219.119140625	645.0646362304688	2333.70361328125	705.1024780273438	0.6926174759864807
2018-03-23_1358_left/017554	5.19	2279.80126953125	695.7089233398438	2420.34130859375	839.7028198242188	0.9547584652900696
2018-03-23_1358_left/017554	5.20	2280.31884765625	484.5498046875	2424.60791015625	628.1668701171875	0.658441960811615
2018-03-23_1358_left/017554	8.2	2289.937255859375	620.6360473632812	2426.551025390625	687.2017211914062	0.8489103913307191
2018-03-23_1358_left/017556	5.19	2361.93603515625	656.1519165039062	2440.857421875	834.9926147460938	0.915729820728302
2018-03-23_1358_left/017556	8.2	2362.477294921875	590.4953002929688	2444.0	660.0726928710938	0.7577856779098511
2018-03-23_1358_left/017570	3.24	1661.221435546875	904.3493041992188	1708.443603515625	958.0685424804688	0.7946792840957642
2018-03-23_1358_left/017572	3.24	1679.6201171875	902.2669677734376	1726.9599609375	954.684326171875	0.7548595666885376
2018-03-23_1358_left/017574	3.24	1696.0947265625	899.7832641601562	1742.34130859375	951.8949584960938	0.7014381885528564
2018-03-23_1358_left/017576	3.24	1713.063232421875	897.074951171875	1759.580322265625	947.3673095703124	0.818889856338501
2018-03-23_1358_left/017578	3.24	1726.708984375	893.6920166015625	1775.330078125	943.50048828125	0.8531877994537354
2018-03-23_1358_left/017580	3.24	1740.056396484375	891.378173828125	1792.003173828125	946.228271484375	0.8827138543128967
2018-03-23_1358_left/017582	3.24	1761.349365234375	888.2347412109375	1815.532958984375	944.709716796875	0.965972900390625
2018-03-23_1358_left/017584	3.24	1784.7447509765625	888.2847900390625	1833.1878662109373	938.0843505859376	0.9310753345489502
2018-03-23_1358_left/017586	3.24	1800.9215087890625	876.4219360351562	1859.3809814453125	930.9769897460938	0.9799654483795166
2018-03-23_1358_left/017588	3.24	1824.9927978515625	871.8084106445312	1878.5323486328125	933.1423950195312	0.9363051652908324
2018-03-23_1358_left/017590	3.24	1844.7322998046875	866.3118286132812	1900.7325439453125	927.2944946289062	0.9741652607917786
2018-03-23_1358_left/017592	3.24	1863.666259765625	859.1497802734375	1927.402587890625	922.3929443359376	0.9773194193840028
2018-03-23_1358_left/017594	3.24	1892.4918212890625	843.2338256835938	1955.8812255859373	913.0786743164062	0.9874995350837708
2018-03-23_1358_left/017596	3.24	1920.9781494140625	834.5054321289062	1984.8277587890625	902.1932983398438	0.9758871793746948
2018-03-23_1358_left/017598	3.24	1945.799560546875	828.8396606445312	2016.7890625	903.1580200195312	0.9542865157127379
2018-03-23_1358_left/017600	3.24	1976.7291259765625	823.3896484375	2048.35546875	898.8265380859375	0.9679614901542664
2018-03-23_1358_left/017602	3.24	2007.0855712890625	814.4772338867188	2085.9169921875	894.9751586914062	0.9515618681907654
2018-03-23_1358_left/017604	3.24	2040.7197265625	804.9423217773438	2120.96826171875	897.9706420898438	0.9765493869781494
2018-03-23_1358_left/017606	3.24	2072.24853515625	803.1265869140625	2162.68310546875	894.9244384765625	0.9730539917945862
2018-03-23_1358_left/017608	3.24	2110.067626953125	801.5975952148438	2200.109130859375	899.9497680664062	0.9650066494941713
2018-03-23_1358_left/017610	3.24	2147.08056640625	792.37841796875	2250.41943359375	899.17138671875	0.9580571055412292
2018-03-23_1358_left/017612	3.24	2198.211669921875	789.2635498046875	2299.180908203125	895.1380615234375	0.9483174085617064
2018-03-23_1358_left/017614	3.24	2250.927734375	767.9268188476562	2355.1513671875	888.8353881835938	0.9710884690284728
2018-03-23_1358_left/017616	3.24	2305.223388671875	753.9058837890625	2416.062255859375	879.7093505859375	0.9586586952209472
2018-03-23_1358_left/017618	3.24	2364.72412109375	737.9292602539062	2444.0	866.4934692382812	0.7786483168601991
2018-03-23_1358_left/017634	2.1	1682.308837890625	898.4486083984375	1731.505859375	946.5286865234376	0.8509675860404968
2018-03-23_1358_left/017642	2.1	1708.337158203125	897.01220703125	1765.75830078125	944.4705810546876	0.7102323770523071
2018-03-23_1358_left/017644	2.1	1716.8232421875	893.6463623046875	1778.4013671875	941.281982421875	0.6818303465843201
2018-03-23_1358_left/017646	2.1	1720.8011474609375	894.171142578125	1783.3519287109375	947.51513671875	0.7296597361564636
2018-03-23_1358_left/017648	2.1	1718.6873779296875	896.5286865234375	1782.7586669921875	953.4306640625	0.8250833749771118
2018-03-23_1358_left/017650	2.1	1716.0682373046875	901.907470703125	1776.8179931640625	959.2994384765624	0.9498668909072876
2018-03-23_1358_left/017652	2.1	1709.7344970703125	909.6808471679688	1768.8363037109375	960.1267700195312	0.753743052482605
2018-03-23_1358_left/017654	2.1	1697.6046142578125	911.9985961914062	1758.3919677734375	963.4132690429688	0.872580885887146
2018-03-23_1358_left/017656	2.1	1693.1129150390625	913.8226928710938	1757.3258056640625	968.2100219726562	0.7771099805831909
2018-03-23_1358_left/017658	2.1	1694.22900390625	918.6324462890624	1758.724853515625	974.8350830078124	0.7112736701965332
2018-03-23_1358_left/017660	2.1	1694.1036376953125	906.9013671875	1761.7125244140625	966.472900390625	0.9112175107002258
2018-03-23_1358_left/017662	2.1	1702.9227294921875	911.3572998046876	1766.7303466796875	969.8643798828124	0.8645716309547424
2018-03-23_1358_left/017664	2.1	1713.4510498046875	900.1979370117188	1777.3175048828125	964.1356811523438	0.9208470582962036
2018-03-23_1358_left/017666	2.1	1726.0513916015625	902.8850708007812	1792.4405517578125	968.5170288085938	0.7242181897163391
2018-03-23_1358_left/017668	2.1	1744.5528564453125	901.9257202148438	1812.9483642578125	972.1619262695312	0.8625422716140747
2018-03-23_1358_left/017670	2.1	1762.020263671875	907.1764526367188	1830.345947265625	975.5554809570312	0.7597027420997621
2018-03-23_1358_left/017672	2.1	1785.32861328125	904.8302001953124	1855.6669921875	972.9151611328124	0.6917864680290222
2018-03-23_1358_left/017674	2.1	1804.4017333984373	896.71728515625	1874.2125244140625	964.3836669921876	0.7251850962638855
2018-03-23_1358_left/017676	2.1	1826.449951171875	897.6070556640625	1897.223876953125	969.1513671875	0.8504170179367065
2018-03-23_1358_left/017678	2.1	1849.0263671875	901.16015625	1916.26318359375	968.09228515625	0.8981943726539612
2018-03-23_1358_left/017680	2.1	1870.7957763671875	894.3929443359375	1938.6004638671875	964.4036865234376	0.9109546542167664
2018-03-23_1358_left/017682	2.1	1887.489501953125	885.7461547851562	1968.63671875	957.9849243164062	0.7920455336570741
2018-03-23_1358_left/017684	2.1	1914.48974609375	881.7158203125	1996.72314453125	957.4599609375	0.8516654968261719
2018-03-23_1358_left/017686	2.1	1945.8568115234373	883.7848510742188	2025.4434814453125	958.2472534179688	0.8909603953361511
2018-03-23_1358_left/017688	2.1	1971.896484375	887.0511474609375	2054.88671875	965.5234375	0.8439379334449768
2018-03-23_1358_left/017690	2.1	1993.127197265625	889.1275634765625	2083.411376953125	966.1507568359376	0.8677284717559814
2018-03-23_1358_left/017692	2.1	2027.75634765625	882.5653686523438	2113.89990234375	967.6473999023438	0.9134671092033386
2018-03-23_1358_left/017694	2.1	2053.169677734375	882.1951293945312	2144.393798828125	970.6737670898438	0.9076876640319824
2018-03-23_1358_left/017696	2.1	2081.68505859375	891.0946044921875	2163.8525390625	975.94775390625	0.8116075992584229
2018-03-23_1358_left/017698	2.1	2098.267578125	891.3560791015625	2189.91162109375	986.2457275390624	0.7252265810966492
2018-03-23_1358_left/017702	2.1	2143.835205078125	891.3449096679688	2241.257080078125	989.5884399414062	0.6424897909164429
2018-03-23_1358_left/017704	2.1	2173.509521484375	883.9085083007812	2272.691650390625	987.8724975585938	0.6576399803161621
2018-03-23_1358_left/017706	5.16	510.8309326171875	883.1603393554688	553.203857421875	948.2062377929688	0.740111768245697
2018-03-23_1358_left/017708	2.1	2226.598876953125	878.858642578125	2327.923583984375	987.7718505859376	0.7557058334350586
2018-03-23_1358_left/017710	2.1	2256.294189453125	873.3673706054688	2362.783935546875	985.9196166992188	0.6201471090316772
2018-03-23_1358_left/017712	5.16	467.0225524902344	883.150634765625	514.0103759765625	947.5164794921876	0.6357772350311279
2018-03-23_1358_left/017714	5.16	448.61944580078125	878.5482177734375	497.82666015625	944.5374755859376	0.7903066277503967
2018-03-23_1358_left/017716	5.16	433.80169677734375	875.205322265625	481.4560546875	940.2265625	0.7235234975814819
2018-03-23_1358_left/017718	2.1	2410.442138671875	851.7410278320312	2444.0	970.0369262695312	0.9115177989006042
2018-03-23_1358_left/017718	5.16	417.2607421875	874.55712890625	465.5887451171875	938.976318359375	0.6258341670036316
2018-03-23_1358_left/017720	5.16	399.8082885742188	873.3399047851562	448.0078125	938.1970825195312	0.8628557920455933
2018-03-23_1358_left/017722	5.16	381.6850891113281	867.2521362304688	430.5286560058594	945.1060180664062	0.6663084626197815
2018-03-23_1358_left/017724	5.16	362.3493347167969	870.1890258789062	412.5557556152344	940.1683959960938	0.7315648198127747
2018-03-23_1358_left/017726	5.16	345.8483581542969	867.4794311523438	394.5796813964844	942.1670532226562	0.8342143893241882
2018-03-23_1358_left/017728	5.16	322.58514404296875	869.5504760742188	375.493408203125	945.1990356445312	0.8765556812286377
2018-03-23_1358_left/017730	5.16	302.5686340332031	867.2020874023438	356.8225402832031	939.9911499023438	0.6795414686203003
2018-03-23_1358_left/017734	5.16	260.3397827148437	859.6005249023438	316.90008544921875	944.5836791992188	0.8206061720848083
2018-03-23_1358_left/017736	5.16	241.6769561767578	863.41455078125	294.275390625	939.6907958984376	0.6826715469360352
2018-03-23_1358_left/017738	5.16	215.0191650390625	860.640625	267.59658813476557	942.39892578125	0.7132471799850464
2018-03-23_1358_left/017740	5.16	189.7293701171875	846.3701782226562	242.51171875	941.4038696289062	0.7622871398925781
2018-03-23_1358_left/017742	3.24	1725.6278076171875	948.3430786132812	1769.5963134765625	1000.2249145507812	0.702874481678009
2018-03-23_1358_left/017744	3.24	1734.497314453125	948.5265502929688	1781.056640625	996.3469848632812	0.6854771971702576
2018-03-23_1358_left/017744	5.16	128.25405883789062	839.3145141601562	191.82623291015625	940.3811645507812	0.7261956334114075
2018-03-23_1358_left/017746	3.24	1740.644775390625	946.3351440429688	1795.132568359375	999.6276245117188	0.8439546823501587
2018-03-23_1358_left/017746	5.16	97.55281066894531	834.6307373046875	160.2255096435547	929.8966064453124	0.8480679988861084
2018-03-23_1358_left/017748	3.24	1753.4638671875	943.8179321289062	1801.92919921875	997.2852172851562	0.8879476189613342
2018-03-23_1358_left/017748	5.16	62.956031799316406	827.104248046875	129.452880859375	929.6737060546876	0.7484907507896423
2018-03-23_1358_left/017750	3.24	1762.5135498046875	940.8340454101562	1811.2137451171875	996.5824584960938	0.9347060322761536
2018-03-23_1358_left/017752	3.24	1773.9163818359375	940.812744140625	1827.0877685546875	997.6005859375	0.924513339996338
2018-03-23_1358_left/017754	3.24	1783.840087890625	944.0504150390624	1836.154052734375	999.86181640625	0.9552206993103028
2018-03-23_1358_left/017756	3.24	1795.4853515625	943.1762084960938	1851.309326171875	1001.0841674804688	0.98489111661911
2018-03-23_1358_left/017758	3.24	1809.8255615234373	938.92626953125	1865.5740966796875	1001.5052490234376	0.9887142777442932
2018-03-23_1358_left/017760	3.24	1821.8424072265625	936.348876953125	1876.7879638671875	1001.6630859375	0.9759567379951476
2018-03-23_1358_left/017762	3.24	1839.7523193359373	936.0128173828124	1896.1622314453125	999.8621826171876	0.9737900495529176
2018-03-23_1358_left/017764	3.24	1851.3609619140625	934.1688232421876	1911.2406005859373	998.361083984375	0.9891567230224608
2018-03-23_1358_left/017766	3.24	1866.0806884765625	932.5790405273438	1927.4278564453125	1002.2805786132812	0.981483280658722
2018-03-23_1358_left/017768	3.24	1883.934814453125	932.3488159179688	1945.584228515625	999.1900024414062	0.9845447540283204
2018-03-23_1358_left/017770	3.24	1902.3287353515625	928.625732421875	1966.8763427734373	997.018310546875	0.9822867512702942
2018-03-23_1358_left/017772	3.24	1918.0411376953125	924.2105712890624	1986.7593994140625	999.1885986328124	0.980207860469818
2018-03-23_1358_left/017774	3.24	1937.9442138671875	920.5762329101562	2009.1573486328125	1000.5368041992188	0.9743292927742004
2018-03-23_1358_left/017776	3.24	1960.4588623046875	919.3530883789062	2033.8177490234373	998.1134643554688	0.9786453247070312
2018-03-23_1358_left/017778	3.24	1981.757568359375	911.89111328125	2061.594482421875	998.9654541015624	0.966378390789032
2018-03-23_1358_left/017780	3.24	2009.5751953125	907.1802368164062	2087.36376953125	998.6019897460938	0.9553231000900269
2018-03-23_1358_left/017782	3.24	2034.0618896484373	904.8340454101562	2116.219970703125	1000.5910034179688	0.9780410528182985
2018-03-23_1358_left/017784	3.24	2064.53515625	900.366943359375	2146.2119140625	1000.7769775390624	0.9398523569107056
2018-03-23_1358_left/017786	3.24	2087.371337890625	894.7649536132812	2180.174560546875	998.3579711914062	0.9834411144256592
2018-03-23_1358_left/017786	5.19	592.9649047851562	881.9312744140625	645.7328491210938	929.90283203125	0.6830242276191711
2018-03-23_1358_left/017788	1.23	576.9078979492188	881.6058959960938	635.3558959960938	936.8656616210938	0.676250159740448
2018-03-23_1358_left/017788	3.24	2123.366943359375	890.02587890625	2210.323974609375	997.2021484375	0.9511757493019104
2018-03-23_1358_left/017790	3.24	2152.92431640625	888.9210205078125	2257.6669921875	994.30615234375	0.9657305479049684
2018-03-23_1358_left/017790	5.19	557.6686401367189	878.9889526367188	615.2265014648438	927.3538208007812	0.7587832808494568
2018-03-23_1358_left/017792	1.23	541.9600219726561	878.0110473632812	601.3444213867188	932.1023559570312	0.7236315011978149
2018-03-23_1358_left/017792	3.24	2193.4736328125	882.4393920898438	2288.94189453125	993.1107788085938	0.9710370898246764
2018-03-23_1358_left/017794	3.24	2230.467041015625	872.4857788085938	2338.714111328125	991.3699340820312	0.9798658490180968
2018-03-23_1358_left/017794	5.19	519.131591796875	869.3283081054688	582.2950439453125	928.4741821289062	0.8243593573570251
2018-03-23_1358_left/017796	3.24	2272.76953125	866.8925170898438	2386.1923828125	989.0751342773438	0.9860079884529114
2018-03-23_1358_left/017796	5.19	501.2740478515625	864.89501953125	564.3779296875	923.8056640625	0.7012620568275452
2018-03-23_1358_left/017798	3.24	2319.385498046875	864.2377319335938	2434.947509765625	983.2241821289062	0.9834867715835572
2018-03-23_1358_left/017798	5.19	482.7067565917969	862.3248291015625	543.2147827148439	924.5758056640624	0.7176730632781982
2018-03-23_1358_left/017800	3.24	2377.67431640625	858.2874755859375	2444.0	977.82373046875	0.8178728818893433
2018-03-23_1358_left/017800	5.19	455.4452209472656	859.9934692382812	524.3603515625	922.6998901367188	0.7703843116760254
2018-03-23_1358_left/017802	5.19	434.5854187011719	854.5233154296875	501.6720886230469	916.9964599609376	0.6885768175125122
2018-03-23_1358_left/017804	5.19	408.4718017578125	851.1454467773438	478.4015502929688	918.8982543945312	0.822889506816864
2018-03-23_1358_left/017806	5.19	384.5158081054688	846.23046875	456.65069580078125	917.3966064453124	0.6686254739761353
2018-03-23_1358_left/017808	5.19	352.9425048828125	840.2369995117188	432.4287109375	916.5526733398438	0.8136675357818604
2018-03-23_1358_left/017810	5.19	321.32080078125	831.4723510742188	405.82073974609375	910.6774291992188	0.8986154198646545
2018-03-23_1358_left/017812	2.4	688.7866821289062	933.2487182617188	747.9037475585938	989.2379760742188	0.6441327333450317
2018-03-23_1358_left/017812	5.19	286.7698669433594	826.7882080078125	373.5057067871094	907.993896484375	0.830042839050293
2018-03-23_1358_left/017814	5.19	250.05859375	823.7005004882812	341.95806884765625	900.6156616210938	0.8215083479881287
2018-03-23_1358_left/017816	5.19	216.6028289794922	817.5657958984375	306.03857421875	898.7449951171875	0.8020747900009155
2018-03-23_1358_left/017818	5.19	172.10594177246094	815.4933471679688	264.39797973632807	893.0308227539062	0.6467379331588745
2018-03-23_1358_left/017820	2.4	628.3087768554688	932.1433715820312	695.5796508789062	993.9436645507812	0.7542197704315186
2018-03-23_1358_left/017820	5.19	129.95559692382812	812.88623046875	230.5458068847656	893.3096923828125	0.7741011381149292
2018-03-23_1358_left/017822	5.19	84.10047912597656	800.7620849609375	189.27220153808597	888.404541015625	0.7250493764877319
2018-03-23_1358_left/017824	5.19	35.38718795776367	791.322998046875	141.2230987548828	892.867431640625	0.7496604323387146
2018-03-23_1358_left/017826	5.19	0.0	780.6607666015625	95.85330200195312	879.0472412109375	0.7627925872802734
2018-03-23_1358_left/017828	5.19	0.0	762.9320068359375	48.56675338745117	889.2470703125	0.8164173364639282
2018-03-23_1358_left/017842	2.4	429.7701721191406	903.1718139648438	519.3693237304689	985.7527465820312	0.7074856162071228
2018-03-23_1358_left/017932	2.1	1615.216064453125	896.9402465820312	1684.966064453125	971.5647583007812	0.7988855838775635
2018-03-23_1358_left/017938	2.1	1647.679443359375	885.2867431640625	1721.265380859375	975.7354736328124	0.7405096888542175
2018-03-23_1358_left/017944	2.1	1696.33544921875	869.462890625	1773.89208984375	967.5364990234376	0.7206956744194031
2018-03-23_1358_left/017956	2.1	1815.775634765625	853.6423950195312	1907.0654296875	949.1679077148438	0.8785132169723511
2018-03-23_1358_left/017958	2.1	1835.9112548828125	851.4678344726562	1936.5152587890625	947.5127563476562	0.682659387588501
2018-03-23_1358_left/017960	2.1	1860.0484619140625	837.2320556640625	1958.1297607421875	937.9251708984376	0.8640053272247314
2018-03-23_1358_left/017962	2.1	1882.0933837890625	835.03759765625	1985.9827880859373	944.677001953125	0.9697334170341492
2018-03-23_1358_left/017964	2.1	1911.5977783203125	832.7635498046875	2018.4935302734373	938.4217529296876	0.9758485555648804
2018-03-23_1358_left/017964	3.27	1540.1439208984375	933.1670532226562	1583.4974365234375	986.1149291992188	0.7276651859283447
2018-03-23_1358_left/017966	2.1	1944.577880859375	826.6375732421875	2052.126953125	942.606689453125	0.9632313847541808
2018-03-23_1358_left/017968	2.1	1971.994873046875	809.3973388671875	2089.7412109375	935.187744140625	0.9305824637413024
2018-03-23_1358_left/017968	3.27	1560.212890625	934.73486328125	1605.830810546875	985.120361328125	0.7650532126426697
2018-03-23_1358_left/017970	2.1	2007.4722900390625	807.8289794921875	2124.67822265625	938.4068603515624	0.9693123102188109
2018-03-23_1358_left/017970	3.27	1573.7747802734375	940.927978515625	1623.8763427734375	985.396240234375	0.6267370581626892
2018-03-23_1358_left/017972	3.27	1582.3245849609375	932.9537963867188	1631.4083251953125	979.8638305664062	0.8723551630973816
2018-03-23_1358_left/017974	2.1	2086.17041015625	793.511962890625	2220.462890625	936.76318359375	0.8393554091453552
2018-03-23_1358_left/017974	3.27	1592.1893310546875	941.53369140625	1647.8590087890625	985.292724609375	0.8309016823768616
2018-03-23_1358_left/017976	2.1	2117.6826171875	782.4490966796875	2259.43701171875	934.746337890625	0.8147376179695129
2018-03-23_1358_left/017976	3.27	1603.098388671875	930.9389038085938	1655.79443359375	979.6327514648438	0.8770204782485962
2018-03-23_1358_left/017978	2.1	2163.81884765625	774.4984741210938	2315.50927734375	929.8530883789062	0.8473624587059021
2018-03-23_1358_left/017978	3.27	1615.06640625	930.8759765625	1666.640380859375	982.133544921875	0.9269348978996276
2018-03-23_1358_left/017980	2.1	2204.759521484375	753.1090698242188	2364.653076171875	917.9406127929688	0.8852516412734985
2018-03-23_1358_left/017980	3.27	1622.3221435546875	925.104736328125	1675.8865966796875	974.971435546875	0.9614993929862976
2018-03-23_1358_left/017982	2.1	2251.743408203125	742.2335205078125	2414.390380859375	921.812255859375	0.9411457180976868
2018-03-23_1358_left/017982	3.27	1634.0433349609375	921.610107421875	1689.6324462890625	975.518310546875	0.9553088545799256
2018-03-23_1358_left/017984	2.1	2306.873291015625	722.9118041992188	2444.0	898.4014282226562	0.962309956550598
2018-03-23_1358_left/017984	3.27	1642.5745849609375	916.3261108398438	1699.3087158203125	968.2103881835938	0.9732828140258788
2018-03-23_1358_left/017986	2.1	2354.754638671875	729.5601196289062	2444.0	892.6484985351562	0.7598950862884521
2018-03-23_1358_left/017986	3.27	1652.7178955078125	919.3724365234376	1706.2989501953125	971.3790283203124	0.9601092338562012
2018-03-23_1358_left/017988	3.27	1663.1197509765625	910.3575439453124	1716.5301513671875	965.428466796875	0.9783684015274048
2018-03-23_1358_left/017990	3.27	1669.4119873046875	915.5303344726562	1727.4830322265625	970.7988891601562	0.9852623939514159
2018-03-23_1358_left/017992	3.27	1680.2298583984375	911.7261352539062	1739.2537841796875	969.6576538085938	0.9799073934555054
2018-03-23_1358_left/017994	3.27	1691.3634033203125	909.0316162109376	1751.7503662109375	968.3935546875	0.985869288444519
2018-03-23_1358_left/017996	3.27	1702.73828125	901.5543212890624	1764.10205078125	955.9671630859376	0.9954333901405334
2018-03-23_1358_left/017998	3.27	1713.83447265625	900.6812744140625	1773.387451171875	956.347900390625	0.9951209425926208
2018-03-23_1358_left/018000	3.27	1724.3941650390625	894.4032592773438	1789.0452880859375	953.6941528320312	0.9596826434135436
2018-03-23_1358_left/018002	3.27	1737.9691162109375	894.4880981445312	1802.0823974609373	955.7229614257812	0.9691094160079956
2018-03-23_1358_left/018004	3.27	1751.60546875	887.6807861328125	1820.637939453125	952.6986083984376	0.9756415486335754
2018-03-23_1358_left/018006	3.27	1767.4473876953125	889.08544921875	1837.2227783203125	954.274169921875	0.9702377915382384
2018-03-23_1358_left/018008	3.27	1785.9384765625	882.47021484375	1854.508544921875	947.6903076171876	0.9917328357696532
2018-03-23_1358_left/018010	3.27	1798.5521240234375	882.009765625	1870.7403564453125	944.8656005859376	0.991763472557068
2018-03-23_1358_left/018012	3.27	1822.2376708984373	879.44677734375	1893.6805419921875	940.8271484375	0.994057297706604
2018-03-23_1358_left/018014	3.27	1840.12890625	868.6874389648438	1915.389404296875	940.5066528320312	0.9919466376304626
2018-03-23_1358_left/018016	3.27	1861.6942138671875	862.88818359375	1936.8404541015625	930.982666015625	0.9876663684844972
2018-03-23_1358_left/018018	3.27	1885.110107421875	860.5241088867188	1964.211181640625	930.5322875976562	0.9928076267242432
2018-03-23_1358_left/018020	3.27	1910.881103515625	857.0277709960938	1997.91650390625	930.9519653320312	0.9854642748832704
2018-03-23_1358_left/018022	3.27	1939.266357421875	862.1104125976562	2022.166015625	937.3842163085938	0.9742222428321838
2018-03-23_1358_left/018024	1.17	1965.7532958984373	735.2583618164062	2056.869873046875	827.2498168945312	0.7252646684646606
2018-03-23_1358_left/018024	3.27	1968.4373779296875	859.7252197265625	2052.243408203125	938.5140380859376	0.972716987133026
2018-03-23_1358_left/018026	3.27	1996.6751708984373	865.2857666015625	2086.35400390625	945.2021484375	0.9890578389167786
2018-03-23_1358_left/018028	3.27	2031.2071533203125	865.2149047851562	2119.710205078125	944.2964477539062	0.9830951094627379
2018-03-23_1358_left/018030	3.27	2066.45263671875	867.9766845703125	2154.2841796875	945.6158447265624	0.9782766699790956
