detection_scores	frame	ytl	xtl	ybr	xbr	class	width_half	square
0.55172926	2018-03-23_1352_right/005827	797	2039	897	2137	4.1	1224.0	9800
0.62953913	2018-03-23_1352_right/006076	784	1546	868	1633	3.24	1224.0	7308
0.7306821	2018-03-23_1352_right/008249	832	2090	869	2118	5.19	1224.0	1036
0.8469325000000001	2018-03-23_1352_right/000764	935	1476	978	1517	5.20	1224.0	1763
0.70845854	2018-03-23_1352_right/000764	892	878	934	923	5.19	1224.0	1890
0.5502570999999999	2018-03-23_1352_right/000764	838	1624	908	1694	3.27	1224.0	4900
0.7713517	2018-03-23_1352_right/004316	775	315	841	375	5.20	1224.0	3960
0.7018926	2018-03-23_1352_right/004316	837	316	897	369	3.24	1224.0	3180
0.78146166	2018-03-23_1352_right/002424	791	1339	873	1389	5.20	1224.0	4100
0.73046786	2018-03-23_1352_right/002424	824	409	892	473	5.20	1224.0	4352
0.7488241999999999	2018-03-23_1352_right/003612	879	2333	989	2446	5.20	1224.0	12430
0.6346571999999999	2018-03-23_1352_right/000170	934	1464	974	1504	5.20	1224.0	1600
0.54289335	2018-03-23_1352_right/007319	641	548	736	595	2.1	1224.0	4465
0.8036684000000001	2018-03-23_1352_right/000611	932	877	991	930	5.20	1224.0	3127
0.6995831	2018-03-23_1352_right/008275	837	2096	873	2123	5.19	1224.0	972
0.7740994999999999	2018-03-23_1352_right/000338	734	2208	898	2373	5.20	1224.0	27060
0.632842	2018-03-23_1352_right/000338	560	2202	728	2362	3.27	1224.0	26880
0.8490315	2018-03-23_1352_right/000619	933	870	989	923	5.20	1224.0	2968
0.69749117	2018-03-23_1352_right/008246	829	2086	864	2111	5.19	1224.0	875
0.7151074000000001	2018-03-23_1352_right/004305	811	439	870	496	5.20	1224.0	3363
0.51010174	2018-03-23_1352_right/004305	871	443	925	493	3.24	1224.0	2700
0.5874427	2018-03-23_1352_right/001790	795	124	858	198	2.4	1224.0	4662
0.8499065	2018-03-23_1352_right/003711	652	153	840	313	5.20	1224.0	30080
0.6655996999999999	2018-03-23_1352_right/003711	459	153	639	316	5.19	1224.0	29340
0.6441249	2018-03-23_1352_right/005708	786	888	838	926	2.1	1224.0	1976
0.616	2018-03-23_1352_right/008508	839	2094	873	2121	5.19	1224.0	918
0.5511857	2018-03-23_1352_right/004105	903	919	930	944	5.19	1224.0	675
0.6736721	2018-03-23_1352_right/008519	838	2095	873	2122	5.19	1224.0	945
0.680367	2018-03-23_1352_right/008452	837	2094	872	2123	5.19	1224.0	1015
0.7177531999999999	2018-03-23_1352_right/003513	922	1988	962	2019	5.20	1224.0	1240
0.6870198000000001	2018-03-23_1352_right/003513	947	2251	995	2290	5.20	1224.0	1872
0.5244787	2018-03-23_1352_right/003513	891	2247	936	2291	5.19	1224.0	1980
0.6135195	2018-03-23_1352_right/002031	628	2261	825	2448	2.4	1224.0	36839
0.8220638000000001	2018-03-23_1352_right/003164	880	1306	916	1339	5.20	1224.0	1188
0.6373896	2018-03-23_1352_right/004152	895	972	923	999	5.19	1224.0	756
0.52482635	2018-03-23_1352_right/004103	900	916	924	938	5.19	1224.0	528
0.5295013000000001	2018-03-23_1352_right/004240	785	1736	876	1818	4.1	1224.0	7462
0.73302686	2018-03-23_1352_right/006115	321	2181	590	2448	3.24	1224.0	71823
0.5765685	2018-03-23_1352_right/003445	922	1871	960	1901	5.19	1224.0	1140
0.5296576	2018-03-23_1352_right/005701	787	976	854	1012	2.1	1224.0	2412
0.81518894	2018-03-23_1352_right/000768	912	1482	954	1517	5.20	1224.0	1470
0.6989853	2018-03-23_1352_right/000768	959	1482	1005	1522	5.20	1224.0	1840
0.63340205	2018-03-23_1352_right/000768	916	874	962	919	5.19	1224.0	2070
0.5607255	2018-03-23_1352_right/000768	857	1635	930	1703	3.27	1224.0	4964
0.6644561	2018-03-23_1352_right/008490	838	2094	872	2122	5.19	1224.0	952
0.7579945	2018-03-23_1352_right/001195	828	1338	894	1403	5.20	1224.0	4290
0.5213402	2018-03-23_1352_right/004080	885	1289	922	1325	4.2	1224.0	1332
0.5083191	2018-03-23_1352_right/004080	902	874	931	899	5.19	1224.0	725
0.6509105	2018-03-23_1352_right/001902	663	2058	817	2247	2.4	1224.0	29106
0.65110636	2018-03-23_1352_right/008523	838	2094	873	2121	5.19	1224.0	945
0.7969318	2018-03-23_1352_right/002438	785	353	861	432	5.20	1224.0	6004
0.70754683	2018-03-23_1352_right/002438	744	1417	842	1474	5.20	1224.0	5586
0.62056017	2018-03-23_1352_right/002042	628	2262	832	2448	2.4	1224.0	37944
0.75373477	2018-03-23_1352_right/003637	798	2243	938	2390	5.20	1224.0	20580
0.61412346	2018-03-23_1352_right/003637	634	2238	785	2402	5.19	1224.0	24764
0.84817386	2018-03-23_1352_right/002476	545	1631	740	1759	5.20	1224.0	24960
0.6181791999999999	2018-03-23_1352_right/002014	626	2257	825	2448	2.4	1224.0	38009
0.8516431000000001	2018-03-23_1352_right/003260	711	1541	810	1635	5.20	1224.0	9306
0.6696996999999999	2018-03-23_1352_right/008526	838	2094	873	2122	5.19	1224.0	980
0.7946441999999999	2018-03-23_1352_right/002489	383	1804	644	1984	5.20	1224.0	46980
0.8414539000000001	2018-03-23_1352_right/003704	678	330	849	470	5.20	1224.0	23940
0.6476071999999999	2018-03-23_1352_right/003704	507	326	664	479	5.19	1224.0	24021
0.7605694000000001	2018-03-23_1352_right/000677	901	674	1002	762	5.20	1224.0	8888
0.56889164	2018-03-23_1352_right/000677	790	676	894	766	5.19	1224.0	9360
0.81693506	2018-03-23_1352_right/000883	830	1842	926	1933	5.20	1224.0	8736
0.6341175	2018-03-23_1352_right/000883	728	536	829	638	5.19	1224.0	10302
0.73264104	2018-03-23_1352_right/007277	751	1269	795	1308	2.1	1224.0	1716
0.6234043	2018-03-23_1352_right/001994	624	2256	823	2448	2.4	1224.0	38208
0.7262810000000001	2018-03-23_1352_right/001127	871	1193	916	1235	5.20	1224.0	1890
0.70796394	2018-03-23_1352_right/002374	878	178	933	233	5.20	1224.0	3025
0.7885153	2018-03-23_1352_right/000638	933	848	996	907	5.20	1224.0	3717
0.5202355	2018-03-23_1352_right/000638	860	846	927	909	5.19	1224.0	4221
0.5033562	2018-03-23_1352_right/000638	910	1065	938	1092	5.19	1224.0	756
0.60560113	2018-03-23_1352_right/001818	790	1660	877	1759	2.4	1224.0	8613
0.7031908	2018-03-23_1352_right/003552	914	1987	963	2031	5.20	1224.0	2156
0.54965526	2018-03-23_1352_right/003552	930	2403	1009	2448	5.20	1224.0	3555
0.7845954	2018-03-23_1352_right/000599	932	892	989	941	5.20	1224.0	2793
0.6624469	2018-03-23_1352_right/008422	839	2095	873	2122	5.19	1224.0	918
0.6266903	2018-03-23_1352_right/001981	618	2256	818	2448	2.4	1224.0	38400
0.7449463000000001	2018-03-23_1352_right/006079	775	1564	865	1654	3.24	1224.0	8100
0.7715306	2018-03-23_1352_right/000882	830	1830	930	1923	5.20	1224.0	9300
0.6140999	2018-03-23_1352_right/000882	734	544	830	642	5.19	1224.0	9408
0.6115303000000001	2018-03-23_1352_right/002055	635	2269	835	2448	2.4	1224.0	35800
0.79363054	2018-03-23_1352_right/000217	920	1513	970	1568	5.20	1224.0	2750
0.75352	2018-03-23_1352_right/001233	737	1436	840	1535	5.20	1224.0	10197
0.61407614	2018-03-23_1352_right/002046	632	2264	833	2448	2.4	1224.0	36984
0.7301188	2018-03-23_1352_right/000735	912	1449	952	1487	5.20	1224.0	1520
0.6289483	2018-03-23_1352_right/000735	604	2175	740	2313	5.19	1224.0	18768
0.6046594	2018-03-23_1352_right/000735	875	911	914	949	5.19	1224.0	1482
0.6836085999999999	2018-03-23_1352_right/005416	973	472	1025	526	3.24	1224.0	2808
0.7022929	2018-03-23_1352_right/008373	838	2094	872	2123	5.19	1224.0	986
0.82579345	2018-03-23_1352_right/000884	827	1849	928	1947	5.20	1224.0	9898
0.55207145	2018-03-23_1352_right/000884	714	1835	821	1941	5.19	1224.0	11342
0.66967505	2018-03-23_1352_right/008438	838	2094	872	2123	5.19	1224.0	986
0.80237645	2018-03-23_1352_right/000288	854	1717	937	1800	5.20	1224.0	6889
0.5668736	2018-03-23_1352_right/000288	763	1718	849	1800	3.27	1224.0	7052
0.58699304	2018-03-23_1352_right/002066	633	2277	839	2448	2.4	1224.0	35226
0.643759	2018-03-23_1352_right/003593	887	362	923	398	5.19	1224.0	1296
0.59412473	2018-03-23_1352_right/003593	872	763	907	794	5.19	1224.0	1085
0.7279068000000001	2018-03-23_1352_right/003496	929	1929	965	1959	5.20	1224.0	1080
0.68945324	2018-03-23_1352_right/003496	952	2147	995	2181	5.20	1224.0	1462
0.6940852	2018-03-23_1352_right/003606	883	2368	986	2442	5.20	1224.0	7622
0.5414514	2018-03-23_1352_right/003606	849	539	892	577	5.19	1224.0	1634
0.7158928000000001	2018-03-23_1352_right/008338	838	2094	872	2122	5.19	1224.0	952
0.5763302	2018-03-23_1352_right/003851	841	1877	988	2023	4.1	1224.0	21462
0.5733050999999999	2018-03-23_1352_right/003796	902	1576	973	1645	4.1	1224.0	4899
0.84844434	2018-03-23_1352_right/002477	534	1643	729	1771	5.20	1224.0	24960
0.60259527	2018-03-23_1352_right/003795	897	1578	970	1648	4.1	1224.0	5110
0.85325277	2018-03-23_1352_right/001279	201	1973	526	2314	5.20	1224.0	110825
0.7706133000000001	2018-03-23_1352_right/003290	586	1753	734	1897	5.20	1224.0	21312
0.7982121999999999	2018-03-23_1352_right/001237	723	1453	834	1562	5.20	1224.0	12099
0.8113468	2018-03-23_1352_right/000690	882	550	1008	663	5.20	1224.0	14238
0.7277411	2018-03-23_1352_right/000690	750	1827	838	1913	5.19	1224.0	7568
0.6489538	2018-03-23_1352_right/000690	898	1012	929	1044	5.19	1224.0	992
0.5476915	2018-03-23_1352_right/000690	751	546	874	668	5.19	1224.0	15006
0.62493044	2018-03-23_1352_right/008403	839	2094	873	2121	5.19	1224.0	918
0.7319673000000001	2018-03-23_1352_right/001177	858	1298	920	1359	5.20	1224.0	3782
0.6149168	2018-03-23_1352_right/001033	676	41	852	97	2.4	1224.0	9856
0.8677546	2018-03-23_1352_right/003708	663	235	840	384	5.20	1224.0	26373
0.62511855	2018-03-23_1352_right/003708	484	234	653	389	5.19	1224.0	26195
0.6511036	2018-03-23_1352_right/000182	922	1480	961	1520	5.20	1224.0	1560
0.80965054	2018-03-23_1352_right/003189	874	1342	918	1384	5.20	1224.0	1848
0.6289382	2018-03-23_1352_right/001844	799	1810	896	1922	2.4	1224.0	10864
0.6822493000000001	2018-03-23_1352_right/001895	678	2039	835	2216	2.4	1224.0	27789
0.5197179	2018-03-23_1352_right/001729	869	1453	922	1509	2.4	1224.0	2968
0.6581203	2018-03-23_1352_right/008273	839	2093	873	2121	5.19	1224.0	952
0.6841321	2018-03-23_1352_right/008353	839	2094	873	2122	5.19	1224.0	952
0.5686574000000001	2018-03-23_1352_right/007688	952	1179	1010	1195	8.22	1224.0	928
0.57094365	2018-03-23_1352_right/001546	859	2138	909	2179	2.4	1224.0	2050
0.78901345	2018-03-23_1352_right/001255	610	1562	768	1720	5.20	1224.0	24964
0.7539361	2018-03-23_1352_right/000817	911	1550	967	1603	5.20	1224.0	2968
0.6104636	2018-03-23_1352_right/000817	857	823	911	875	5.19	1224.0	2808
0.6045815999999999	2018-03-23_1352_right/000817	770	1798	859	1887	3.27	1224.0	7921
0.80443084	2018-03-23_1352_right/000672	908	712	1003	797	5.20	1224.0	8075
0.66230196	2018-03-23_1352_right/000672	805	709	903	800	5.19	1224.0	8918
0.61961144	2018-03-23_1352_right/001982	620	2253	822	2448	2.4	1224.0	39390
0.5923138000000001	2018-03-23_1352_right/007288	743	1176	784	1218	2.1	1224.0	1722
0.8500822	2018-03-23_1352_right/004268	840	674	884	716	5.20	1224.0	1848
0.50789684	2018-03-23_1352_right/004268	678	1911	805	2022	4.1	1224.0	14097
0.5647929	2018-03-23_1352_right/000438	889	1027	917	1048	5.19	1224.0	588
0.6853258000000001	2018-03-23_1352_right/005852	503	2075	697	2296	2.4	1224.0	42874
0.63343763	2018-03-23_1352_right/005852	716	2110	881	2271	4.1	1224.0	26565
0.7467008	2018-03-23_1352_right/003619	850	2310	972	2431	5.20	1224.0	14762
0.5055088	2018-03-23_1352_right/003619	719	2307	844	2446	5.19	1224.0	17375
0.7766161	2018-03-23_1352_right/000316	807	1909	921	2038	5.20	1224.0	14706
0.58533746	2018-03-23_1352_right/000316	677	1911	806	2030	3.27	1224.0	15351
0.7403909000000001	2018-03-23_1352_right/006084	752	1597	849	1694	3.24	1224.0	9409
0.7626881999999999	2018-03-23_1352_right/003604	886	2375	988	2445	5.20	1224.0	7140
0.61672014	2018-03-23_1352_right/002028	628	2259	824	2448	2.4	1224.0	37044
0.7534466	2018-03-23_1352_right/003495	951	2140	995	2176	5.20	1224.0	1584
0.63107175	2018-03-23_1352_right/003495	927	1926	964	1956	5.20	1224.0	1110
0.5850024	2018-03-23_1352_right/000440	857	1363	890	1398	5.19	1224.0	1155
0.84243053	2018-03-23_1352_right/003625	831	2281	964	2420	5.20	1224.0	18487
0.61030066	2018-03-23_1352_right/003625	690	2282	823	2429	5.19	1224.0	19551
0.74179924	2018-03-23_1352_right/003509	950	2224	999	2265	5.20	1224.0	2009
0.59445024	2018-03-23_1352_right/003509	893	2222	943	2267	5.20	1224.0	2250
0.7666273	2018-03-23_1352_right/000549	875	1435	914	1472	5.20	1224.0	1443
0.61544365	2018-03-23_1352_right/000427	909	1361	941	1393	5.19	1224.0	1024
0.6724195	2018-03-23_1352_right/008396	839	2094	873	2121	5.19	1224.0	918
0.5032394	2018-03-23_1352_right/000109	943	1442	974	1473	5.20	1224.0	961
0.7091788	2018-03-23_1352_right/003556	908	1979	960	2021	5.20	1224.0	2184
0.6715139	2018-03-23_1352_right/003556	856	1980	904	2017	5.19	1224.0	1776
0.6646349	2018-03-23_1352_right/003556	893	1149	925	1178	5.19	1224.0	928
0.63197863	2018-03-23_1352_right/002044	630	2265	833	2448	2.4	1224.0	37149
0.503904	2018-03-23_1352_right/007186	731	1549	772	1591	2.4	1224.0	1722
0.6263460999999999	2018-03-23_1352_right/008241	825	2081	866	2106	5.19	1224.0	1025
0.7949282	2018-03-23_1352_right/003685	727	637	857	749	5.20	1224.0	14560
0.6450923000000001	2018-03-23_1352_right/003685	586	635	714	754	5.19	1224.0	15232
0.6105843000000001	2018-03-23_1352_right/000374	945	1025	974	1048	5.19	1224.0	667
0.7333182	2018-03-23_1352_right/002388	858	305	913	363	5.20	1224.0	3190
0.6212914	2018-03-23_1352_right/002388	843	1045	898	1082	5.19	1224.0	2035
0.826018	2018-03-23_1352_right/000341	717	2254	896	2437	5.20	1224.0	32757
0.65918666	2018-03-23_1352_right/000341	536	2264	711	2433	3.27	1224.0	29575
0.6426138000000001	2018-03-23_1352_right/005848	545	2035	718	2235	2.4	1224.0	34600
0.57411486	2018-03-23_1352_right/005848	737	2069	891	2215	4.1	1224.0	22484
0.82303506	2018-03-23_1352_right/000887	818	1863	922	1972	5.20	1224.0	11336
0.6674393	2018-03-23_1352_right/000887	708	492	822	602	5.19	1224.0	12540
0.6315935	2018-03-23_1352_right/000887	699	1855	811	1971	5.19	1224.0	12992
0.6485470999999999	2018-03-23_1352_right/003824	878	1646	977	1741	4.1	1224.0	9405
0.83735573	2018-03-23_1352_right/002479	516	1665	729	1800	5.20	1224.0	28755
0.7812347	2018-03-23_1352_right/000899	779	1954	910	2078	5.20	1224.0	16244
0.6259503000000001	2018-03-23_1352_right/000899	646	319	778	452	5.19	1224.0	17556
0.5757842	2018-03-23_1352_right/000899	646	1946	768	2066	5.19	1224.0	14640
0.80533206	2018-03-23_1352_right/002433	759	1392	855	1447	5.20	1224.0	5280
0.7976036999999999	2018-03-23_1352_right/002433	801	385	878	455	5.20	1224.0	5390
0.6931682	2018-03-23_1352_right/001888	672	1995	819	2168	2.4	1224.0	25431
0.8647886999999999	2018-03-23_1352_right/002460	658	1505	797	1593	5.20	1224.0	12232
0.8601586999999999	2018-03-23_1352_right/002460	723	122	823	227	5.20	1224.0	10500
0.62715185	2018-03-23_1352_right/008370	838	2094	873	2122	5.19	1224.0	980
0.7612926999999999	2018-03-23_1352_right/003522	915	2012	956	2049	5.20	1224.0	1517
0.5590729999999999	2018-03-23_1352_right/003522	870	2012	911	2047	5.19	1224.0	1435
0.51912445	2018-03-23_1352_right/004254	847	737	888	776	5.19	1224.0	1599
0.7265279	2018-03-23_1352_right/003555	895	1152	925	1181	5.19	1224.0	870
0.70069396	2018-03-23_1352_right/003555	913	1980	962	2023	5.20	1224.0	2107
0.65199906	2018-03-23_1352_right/006377	834	1249	999	1294	8.22	1224.0	7425
0.64018726	2018-03-23_1352_right/005687	825	1115	873	1147	2.1	1224.0	1536
0.59655833	2018-03-23_1352_right/003574	907	1945	959	1976	5.20	1224.0	1612
0.534546	2018-03-23_1352_right/003574	904	648	936	679	5.19	1224.0	992
0.82356775	2018-03-23_1352_right/003640	811	1181	902	1230	5.20	1224.0	4459
0.79046124	2018-03-23_1352_right/003640	783	2238	932	2396	5.20	1224.0	23542
0.60158867	2018-03-23_1352_right/003640	617	2236	776	2404	5.19	1224.0	26712
0.5816779000000001	2018-03-23_1352_right/003640	724	1178	813	1230	5.19	1224.0	4628
0.88853693	2018-03-23_1352_right/002464	632	1525	774	1622	5.20	1224.0	13774
0.78345054	2018-03-23_1352_right/002464	710	67	812	169	5.20	1224.0	10404
0.7718512	2018-03-23_1352_right/002493	297	1877	595	2095	5.20	1224.0	64964
0.8272023999999999	2018-03-23_1352_right/000176	928	1470	968	1512	5.20	1224.0	1680
0.6192761	2018-03-23_1352_right/001985	627	2258	825	2448	2.4	1224.0	37620
0.8162218000000001	2018-03-23_1352_right/000321	794	1957	920	2094	5.20	1224.0	17262
0.6587354000000001	2018-03-23_1352_right/000321	655	1962	787	2089	3.27	1224.0	16764
0.86447513	2018-03-23_1352_right/003305	435	1958	646	2175	5.20	1224.0	45787
0.77271223	2018-03-23_1352_right/003636	800	2240	938	2390	5.20	1224.0	20700
0.60950524	2018-03-23_1352_right/003636	638	2239	790	2399	5.19	1224.0	24320
0.60430163	2018-03-23_1352_right/007242	569	1906	636	1993	2.4	1224.0	5829
0.59499884	2018-03-23_1352_right/001265	506	1679	703	1882	5.20	1224.0	39991
0.7224826999999999	2018-03-23_1352_right/007284	735	1212	778	1248	2.1	1224.0	1548
0.7636904999999999	2018-03-23_1352_right/002416	827	400	893	461	5.20	1224.0	4026
0.72221094	2018-03-23_1352_right/002416	798	1273	876	1323	5.20	1224.0	3900
0.57531726	2018-03-23_1352_right/000039	944	1465	971	1488	5.19	1224.0	621
0.61572725	2018-03-23_1352_right/008415	838	2095	873	2122	5.19	1224.0	945
0.8850140999999999	2018-03-23_1352_right/002456	677	1487	797	1559	5.20	1224.0	8640
0.7759604	2018-03-23_1352_right/002456	733	167	830	271	5.20	1224.0	10088
0.60684776	2018-03-23_1352_right/002062	637	2272	839	2448	2.4	1224.0	35552
0.547315	2018-03-23_1352_right/001761	867	1548	931	1611	2.4	1224.0	4032
0.52866715	2018-03-23_1352_right/001761	883	313	927	354	2.4	1224.0	1804
0.8506823	2018-03-23_1352_right/002481	492	1684	712	1826	5.20	1224.0	31240
0.5241001000000001	2018-03-23_1352_right/004219	817	1664	892	1728	4.1	1224.0	4800
0.68899137	2018-03-23_1352_right/008516	838	2094	873	2123	5.19	1224.0	1015
0.7373174	2018-03-23_1352_right/000197	911	1488	958	1538	5.20	1224.0	2350
0.6661646	2018-03-23_1352_right/006397	812	967	1006	1020	8.22	1224.0	10282
0.6820970000000001	2018-03-23_1352_right/003480	942	2048	987	2080	5.20	1224.0	1440
0.5276609999999999	2018-03-23_1352_right/003480	898	2046	935	2083	5.20	1224.0	1369
0.782589	2018-03-23_1352_right/000283	860	1692	936	1772	5.20	1224.0	6080
0.571537	2018-03-23_1352_right/000283	764	1688	855	1774	3.27	1224.0	7826
0.6961436	2018-03-23_1352_right/008316	837	2094	871	2122	5.19	1224.0	952
0.8238738999999999	2018-03-23_1352_right/003269	695	1594	804	1699	5.20	1224.0	11445
0.80495805	2018-03-23_1352_right/001231	742	1425	838	1524	5.20	1224.0	9504
0.82641876	2018-03-23_1352_right/000559	959	930	1003	970	5.20	1224.0	1760
0.59270906	2018-03-23_1352_right/000559	919	929	958	966	5.19	1224.0	1443
0.5616680000000001	2018-03-23_1352_right/003813	898	1593	985	1674	4.1	1224.0	7047
0.79741967	2018-03-23_1352_right/000688	880	570	1006	686	5.20	1224.0	14616
0.66231835	2018-03-23_1352_right/000688	753	1818	838	1902	5.19	1224.0	7140
0.63014746	2018-03-23_1352_right/000688	926	1460	959	1493	5.20	1224.0	1089
0.59332305	2018-03-23_1352_right/000688	896	1014	929	1046	5.19	1224.0	1056
0.56389886	2018-03-23_1352_right/000688	757	572	875	686	5.19	1224.0	13452
0.5289522	2018-03-23_1352_right/000688	889	1462	924	1493	5.20	1224.0	1085
0.71012884	2018-03-23_1352_right/000168	932	1462	973	1502	5.20	1224.0	1640
0.69592214	2018-03-23_1352_right/000168	667	273	823	322	2.4	1224.0	7644
0.7393291999999999	2018-03-23_1352_right/000832	897	1584	954	1644	5.20	1224.0	3420
0.631558	2018-03-23_1352_right/000832	842	793	897	847	5.19	1224.0	2970
0.5858503	2018-03-23_1352_right/000832	723	1896	831	1999	3.27	1224.0	11124
0.51269054	2018-03-23_1352_right/000832	1128	1982	1193	2048	4.2	1224.0	4290
0.80528384	2018-03-23_1352_right/001228	746	1412	845	1508	5.20	1224.0	9504
0.75400746	2018-03-23_1352_right/007282	753	1233	797	1269	2.1	1224.0	1584
0.8149318	2018-03-23_1352_right/001100	894	1152	930	1187	5.20	1224.0	1260
0.7403508000000001	2018-03-23_1352_right/000728	910	1447	948	1482	5.20	1224.0	1330
0.6518789	2018-03-23_1352_right/000728	628	2097	763	2231	5.19	1224.0	18090
0.566714	2018-03-23_1352_right/000728	876	923	914	960	5.19	1224.0	1406
0.78563106	2018-03-23_1352_right/003539	918	2011	967	2051	5.20	1224.0	1960
0.7540100000000001	2018-03-23_1352_right/003539	948	2365	1009	2429	5.20	1224.0	3904
0.6520198	2018-03-23_1352_right/003539	899	1250	930	1280	5.19	1224.0	930
0.70567346	2018-03-23_1352_right/000242	889	1564	949	1623	5.20	1224.0	3540
0.87017167	2018-03-23_1352_right/003642	806	1155	898	1225	5.20	1224.0	6440
0.7364293000000001	2018-03-23_1352_right/003642	773	2240	926	2402	5.20	1224.0	24786
0.72318757	2018-03-23_1352_right/003642	711	1144	804	1222	5.19	1224.0	7254
0.59394264	2018-03-23_1352_right/003642	604	2242	769	2409	5.19	1224.0	27555
0.7267137	2018-03-23_1352_right/000527	917	968	953	1001	5.20	1224.0	1188
0.687645	2018-03-23_1352_right/000527	890	1408	925	1443	5.20	1224.0	1225
0.6266646	2018-03-23_1352_right/001841	801	1783	897	1893	2.4	1224.0	10560
0.7881956	2018-03-23_1352_right/000910	734	2069	889	2218	5.20	1224.0	23095
0.66912216	2018-03-23_1352_right/000910	567	93	723	258	5.19	1224.0	25740
0.60890615	2018-03-23_1352_right/000910	569	2050	725	2216	5.19	1224.0	25896
0.5564906	2018-03-23_1352_right/003808	902	1580	983	1655	4.1	1224.0	6075
0.6485148000000001	2018-03-23_1352_right/003317	230	2261	511	2440	5.20	1224.0	50299
0.7928619	2018-03-23_1352_right/003277	664	1646	784	1764	5.20	1224.0	14160
0.70526445	2018-03-23_1352_right/006116	274	2241	572	2448	3.24	1224.0	61686
0.75601953	2018-03-23_1352_right/006094	677	1674	805	1800	3.24	1224.0	16128
0.8229767	2018-03-23_1352_right/003626	822	2279	954	2415	5.20	1224.0	17952
0.63725424	2018-03-23_1352_right/003626	684	2278	818	2422	5.19	1224.0	19296
0.7596792	2018-03-23_1352_right/006054	608	688	698	758	2.4	1224.0	6300
0.53068346	2018-03-23_1352_right/004174	893	985	925	1012	5.19	1224.0	864
0.60667336	2018-03-23_1352_right/005685	821	1133	877	1165	2.1	1224.0	1792
0.78518593	2018-03-23_1352_right/000251	876	1586	946	1652	5.20	1224.0	4620
0.6854305	2018-03-23_1352_right/008381	838	2096	873	2123	5.19	1224.0	945
0.65811414	2018-03-23_1352_right/008294	838	2093	872	2121	5.19	1224.0	952
0.6087325	2018-03-23_1352_right/003575	889	997	923	1034	5.19	1224.0	1258
0.6625094	2018-03-23_1352_right/000443	908	1363	941	1398	5.19	1224.0	1155
0.6308231	2018-03-23_1352_right/001843	797	1795	899	1916	2.4	1224.0	12342
0.7877881	2018-03-23_1352_right/000707	849	307	1006	462	5.20	1224.0	24335
0.71532375	2018-03-23_1352_right/000707	557	2319	726	2448	5.20	1224.0	21801
0.6801441	2018-03-23_1352_right/000707	700	1927	800	2023	5.19	1224.0	9600
0.6026630999999999	2018-03-23_1352_right/000707	914	1452	950	1486	5.20	1224.0	1224
0.5932453000000001	2018-03-23_1352_right/000707	672	308	830	467	5.19	1224.0	25122
0.53787345	2018-03-23_1352_right/000707	884	968	920	1004	5.19	1224.0	1296
0.5243383	2018-03-23_1352_right/000707	843	1544	896	1594	3.27	1224.0	2650
0.5020747999999999	2018-03-23_1352_right/000707	872	1446	911	1483	5.20	1224.0	1443
0.5444809	2018-03-23_1352_right/007769	931	671	1065	710	8.22	1224.0	5226
0.6187544	2018-03-23_1352_right/001948	627	2205	822	2431	2.4	1224.0	44070
0.8387530999999999	2018-03-23_1352_right/003670	759	824	873	929	5.20	1224.0	11970
0.6549556	2018-03-23_1352_right/003670	638	818	749	927	5.19	1224.0	12099
0.7514174	2018-03-23_1352_right/003580	885	938	923	981	5.19	1224.0	1634
0.5361821999999999	2018-03-23_1352_right/000140	940	1439	973	1476	5.20	1224.0	1221
0.6868674	2018-03-23_1352_right/002370	882	120	934	174	5.20	1224.0	2808
0.8400370999999999	2018-03-23_1352_right/002448	713	1449	827	1521	5.20	1224.0	8208
0.8160125	2018-03-23_1352_right/002448	762	263	847	349	5.20	1224.0	7310
0.73315305	2018-03-23_1352_right/002386	859	289	918	350	5.20	1224.0	3599
0.79356253	2018-03-23_1352_right/000606	933	882	991	935	5.20	1224.0	3074
0.5369036	2018-03-23_1352_right/001080	907	1139	938	1169	5.19	1224.0	930
0.64225614	2018-03-23_1352_right/008518	839	2094	874	2122	5.19	1224.0	980
0.76680297	2018-03-23_1352_right/000796	898	1514	951	1562	5.20	1224.0	2544
0.5493338000000001	2018-03-23_1352_right/000796	781	1715	862	1794	3.27	1224.0	6399
0.5213055999999999	2018-03-23_1352_right/000796	850	848	902	896	5.19	1224.0	2496
0.8210101999999999	2018-03-23_1352_right/000666	916	751	1006	829	5.20	1224.0	7020
0.6989162	2018-03-23_1352_right/000666	817	750	908	836	5.19	1224.0	7826
0.61224896	2018-03-23_1352_right/002032	629	2261	826	2448	2.4	1224.0	36839
0.77304983	2018-03-23_1352_right/000729	912	1446	950	1483	5.20	1224.0	1406
0.69469607	2018-03-23_1352_right/000729	621	2107	761	2238	5.19	1224.0	18340
0.57260996	2018-03-23_1352_right/000729	876	921	915	957	5.19	1224.0	1404
0.835397	2018-03-23_1352_right/004299	822	497	877	545	5.20	1224.0	2640
0.6008351	2018-03-23_1352_right/004299	878	500	932	542	3.24	1224.0	2268
0.77444655	2018-03-23_1352_right/003284	622	1693	756	1828	5.20	1224.0	18090
0.8921754999999999	2018-03-23_1352_right/002453	692	1469	814	1541	5.20	1224.0	8784
0.77348554	2018-03-23_1352_right/002453	749	215	840	305	5.20	1224.0	8190
0.7877184	2018-03-23_1352_right/001247	670	1501	800	1634	5.20	1224.0	17290
0.6229945	2018-03-23_1352_right/008239	824	2073	866	2104	5.19	1224.0	1302
