frame	xtl	ytl	xbr	ybr	class	score
2018-03-23_1352_right/003572	677	911	696	930	5.19	0.5858274698257446
2018-03-23_1352_right/004899	1603	929	1686	1012	3.1	0.9425224661827089
2018-03-23_1352_right/001152	1258	863	1308	916	5.20	0.9933021068572998
2018-03-23_1352_right/005749	2370	852	2427	906	4.1	0.9934520721435548
2018-03-23_1352_right/005749	2362	789	2433	850	2.4	0.9898665547370912
2018-03-23_1352_right/005749	2052	682	2167	798	5.20	0.3464066684246063
2018-03-23_1352_right/003559	1969	908	2016	963	5.20	0.9931610822677612
2018-03-23_1352_right/003559	1181	902	1227	954	3.1	0.9770909547805786
2018-03-23_1352_right/003559	1979	864	2010	900	5.19	0.9561406970024108
2018-03-23_1352_right/003559	1129	898	1150	920	5.19	0.790958046913147
2018-03-23_1352_right/003559	786	912	805	930	5.19	0.5533413290977478
2018-03-23_1352_right/000084	1452	904	1488	939	3.27	0.9693523645401
2018-03-23_1352_right/000084	1453	940	1488	974	5.20	0.9358103275299072
2018-03-23_1352_right/006200	1226	1005	1251	1032	4.2	0.3672739565372467
2018-03-23_1352_right/003567	1955	900	2006	957	5.20	0.9917222261428832
2018-03-23_1352_right/003567	1131	894	1179	949	3.1	0.9730774164199828
2018-03-23_1352_right/003567	1964	853	2000	891	5.19	0.9627587795257568
2018-03-23_1352_right/003567	1078	892	1099	915	5.19	0.8153175115585327
2018-03-23_1352_right/003567	727	908	746	927	5.19	0.638247013092041
2018-03-23_1352_right/003578	1022	897	1075	954	3.1	0.983728051185608
2018-03-23_1352_right/003578	971	896	993	919	5.19	0.8849320411682129
2018-03-23_1352_right/003578	604	912	623	931	5.19	0.6830297708511353
2018-03-23_1352_right/004491	858	958	891	993	3.27	0.8527725338935852
2018-03-23_1352_right/007795	158	781	255	875	4.2	0.9482007026672364
2018-03-23_1352_right/006023	1386	888	1427	932	3.24	0.8707842230796814
2018-03-23_1352_right/006396	858	856	911	911	2.1	0.990443766117096
2018-03-23_1352_right/006396	982	1027	1099	1148	4.2	0.9370046854019164
2018-03-23_1352_right/006396	952	678	1059	787	4.2	0.8707795143127441
2018-03-23_1352_right/006396	853	913	904	951	4.1	0.7819265127182007
2018-03-23_1352_right/006396	1101	897	1128	926	2.4	0.5902268886566162
2018-03-23_1352_right/006396	1103	925	1128	955	4.1	0.3763934373855591
2018-03-23_1352_right/000255	1593	806	1662	875	3.27	0.9951568841934204
2018-03-23_1352_right/000255	1592	876	1662	945	5.20	0.9802936911582948
2018-03-23_1352_right/004152	1521	868	1566	917	4.1	0.8079112768173218
2018-03-23_1352_right/004152	971	897	998	927	5.20	0.6554546952247621
2018-03-23_1352_right/004152	972	927	997	956	3.24	0.5079625248908997
2018-03-23_1352_right/004152	1327	948	1350	990	3.1	0.4615860283374786
2018-03-23_1352_right/004123	1421	872	1461	917	4.1	0.851543664932251
2018-03-23_1352_right/004123	936	891	961	919	5.20	0.7213014960289001
2018-03-23_1352_right/004123	937	919	961	947	3.24	0.3893897235393524
2018-03-23_1352_right/004123	1260	938	1283	979	3.1	0.3559211492538452
2018-03-23_1352_right/001701	1381	914	1430	958	2.4	0.9899650812149048
2018-03-23_1352_right/001701	435	903	482	947	2.4	0.9585887789726256
2018-03-23_1352_right/001554	1789	867	1821	922	2.4	0.9619898200035096
2018-03-23_1352_right/001554	1587	895	1616	928	4.1	0.4725794792175293
2018-03-23_1352_right/008350	995	886	1030	921	3.27	0.959243655204773
2018-03-23_1352_right/008350	1531	839	1564	875	3.27	0.92086660861969
2018-03-23_1352_right/008350	2094	842	2112	872	5.19	0.6000244617462158
2018-03-23_1352_right/003198	1352	867	1400	917	5.20	0.9792951345443726
2018-03-23_1352_right/004922	1832	879	1943	984	3.1	0.9882580041885376
2018-03-23_1352_right/006207	1234	1006	1259	1033	4.2	0.3505382537841797
2018-03-23_1352_right/006207	0	826	32	860	2.4	0.33215421438217163
2018-03-23_1352_right/006207	1229	934	1253	960	4.2	0.3252389430999756
2018-03-23_1352_right/008238	990	875	1024	910	3.27	0.9512652158737184
2018-03-23_1352_right/008238	1522	828	1553	865	3.27	0.9102221727371216
2018-03-23_1352_right/008238	2078	833	2095	861	5.19	0.6298550963401794
2018-03-23_1352_right/001193	1328	832	1397	903	5.20	0.9799076318740844
2018-03-23_1352_right/003447	1882	930	1903	957	5.19	0.8860601782798767
2018-03-23_1352_right/003447	1294	939	1323	971	3.1	0.7010268568992615
2018-03-23_1352_right/003447	1745	944	1767	977	5.20	0.6694789528846741
2018-03-23_1352_right/003447	1877	961	1902	1000	5.20	0.6421469449996948
2018-03-23_1352_right/003447	1751	920	1767	941	5.19	0.4878059923648834
2018-03-23_1352_right/003447	1273	930	1289	946	5.19	0.4048958718776703
2018-03-23_1352_right/000662	1523	888	1564	930	3.27	0.9940426349639891
2018-03-23_1352_right/000662	766	919	851	1007	5.20	0.900320291519165
2018-03-23_1352_right/000662	780	843	839	906	5.19	0.8665157556533813
2018-03-23_1352_right/000662	1461	913	1484	936	5.19	0.7552453875541687
2018-03-23_1352_right/000662	1456	942	1490	975	5.20	0.7526817321777344
2018-03-23_1352_right/000662	1065	917	1087	939	5.19	0.6898570656776428
2018-03-23_1352_right/008206	968	865	1001	899	3.27	0.9449187517166138
2018-03-23_1352_right/008206	1476	819	1507	853	3.27	0.8212218284606934
2018-03-23_1352_right/008206	1998	823	2014	850	5.19	0.6053899526596069
2018-03-23_1352_right/008206	967	830	1003	868	3.27	0.5874568819999695
2018-03-23_1352_right/003233	1435	798	1505	870	5.20	0.987407684326172
2018-03-23_1352_right/000520	1407	899	1442	936	5.20	0.9712840914726256
2018-03-23_1352_right/000520	972	960	1007	996	5.20	0.9556055068969728
2018-03-23_1352_right/000520	978	929	1001	955	5.19	0.9064376354217528
2018-03-23_1352_right/000318	1927	674	2054	800	3.27	0.9952194094657898
2018-03-23_1352_right/000318	1925	800	2054	922	5.20	0.9458116292953492
2018-03-23_1352_right/000318	1035	952	1051	969	5.19	0.3292944133281708
2018-03-23_1352_right/000318	1297	936	1316	951	5.19	0.3173477053642273
2018-03-23_1352_right/000834	1908	721	2019	836	3.27	0.9865432977676392
2018-03-23_1352_right/000834	1585	898	1651	966	5.20	0.9816732406616212
2018-03-23_1352_right/000834	791	846	836	891	5.19	0.9330525994300842
2018-03-23_1352_right/000834	1595	840	1640	886	5.19	0.9052520990371704
2018-03-23_1352_right/000412	1034	1009	1053	1028	5.19	0.5219436287879944
2018-03-23_1352_right/000412	1030	1032	1057	1058	5.20	0.4802740812301636
2018-03-23_1352_right/000412	1357	985	1382	1011	5.20	0.32178908586502075
2018-03-23_1352_right/004581	766	892	813	940	3.27	0.996780514717102
2018-03-23_1352_right/004581	1260	956	1283	983	3.1	0.34721148014068604
2018-03-23_1352_right/001519	928	883	956	930	2.4	0.8967757821083069
2018-03-23_1352_right/001519	1455	878	1496	921	2.4	0.8874330520629883
2018-03-23_1352_right/001519	759	902	787	935	4.1	0.5390509963035583
2018-03-23_1352_right/004836	1408	928	1457	979	3.1	0.6794220209121704
2018-03-23_1352_right/000220	1511	856	1568	914	3.27	0.9953044652938844
2018-03-23_1352_right/000220	1512	914	1568	970	5.20	0.9936654567718506
2018-03-23_1352_right/003410	1767	954	1785	976	5.19	0.6592931151390076
2018-03-23_1352_right/003410	1270	960	1299	988	3.1	0.5661748647689819
2018-03-23_1352_right/003410	1668	942	1684	961	5.19	0.4156877100467682
2018-03-23_1352_right/003410	1663	965	1686	993	5.20	0.3530702888965607
2018-03-23_1352_right/001403	885	925	908	958	2.4	0.604617714881897
2018-03-23_1352_right/004819	1378	937	1421	982	3.1	0.8245671987533569
2018-03-23_1352_right/008437	995	886	1029	920	3.27	0.9446218013763428
2018-03-23_1352_right/008437	1531	839	1564	876	3.27	0.9133790731430054
2018-03-23_1352_right/008437	2095	843	2113	872	5.19	0.5665635466575623
2018-03-23_1352_right/000455	1024	986	1053	1016	5.20	0.8006243705749512
2018-03-23_1352_right/000455	1030	962	1049	983	5.19	0.733388364315033
2018-03-23_1352_right/000455	1376	938	1404	966	5.20	0.4846928417682648
2018-03-23_1352_right/000455	1362	944	1381	963	5.19	0.3133591413497925
2018-03-23_1352_right/001053	1152	915	1184	949	5.20	0.9243853688240052
2018-03-23_1352_right/001585	283	956	315	987	2.4	0.685832142829895
2018-03-23_1352_right/004300	486	823	539	878	5.20	0.9962789416313172
2018-03-23_1352_right/004300	484	880	537	936	3.24	0.9390446543693542
2018-03-23_1352_right/004300	1356	960	1371	978	5.19	0.4975357353687286
2018-03-23_1352_right/004300	1191	931	1230	1013	3.1	0.4494569301605225
2018-03-23_1352_right/001999	2321	713	2434	836	2.4	0.3552834093570709
2018-03-23_1352_right/001231	1420	739	1526	850	5.20	0.9813002943992616
2018-03-23_1352_right/003334	1674	946	1689	964	5.19	0.3086153864860535
2018-03-23_1352_right/007784	415	823	488	899	4.2	0.9406901597976683
2018-03-23_1352_right/005781	2179	755	2226	839	2.4	0.5075457096099854
2018-03-23_1352_right/004077	1271	895	1304	930	4.1	0.6189871430397034
2018-03-23_1352_right/004077	858	903	879	928	5.20	0.4967404007911682
2018-03-23_1352_right/005621	1630	854	1652	903	2.1	0.7982823252677917
2018-03-23_1352_right/002440	335	782	418	863	5.20	0.9956158399581908
2018-03-23_1352_right/002440	1418	741	1483	848	5.20	0.9893594980239868
2018-03-23_1352_right/003610	492	854	558	924	3.1	0.8886363506317139
2018-03-23_1352_right/003610	2343	882	2448	996	5.20	0.8806972503662109
2018-03-23_1352_right/003610	34	879	57	901	5.19	0.8310220837593079
2018-03-23_1352_right/003610	468	860	494	887	5.19	0.8299658298492432
2018-03-23_1352_right/003610	2366	788	2433	863	5.19	0.7102506160736084
2018-03-23_1352_right/008484	995	886	1029	921	3.27	0.9577166438102722
2018-03-23_1352_right/008484	1531	839	1564	875	3.27	0.910863757133484
2018-03-23_1352_right/008484	2095	843	2113	872	5.19	0.6635433435440063
2018-03-23_1352_right/007556	110	677	332	772	2.4	0.5085526704788208
2018-03-23_1352_right/004826	1393	925	1439	971	3.1	0.73082435131073
2018-03-23_1352_right/000250	1582	809	1649	876	3.27	0.9887728691101074
2018-03-23_1352_right/000250	1582	877	1650	944	5.20	0.9822510480880736
2018-03-23_1352_right/000965	1260	934	1286	960	5.20	0.5701318383216858
2018-03-23_1352_right/006277	1270	890	1302	922	4.2	0.8899679183959961
2018-03-23_1352_right/006277	1276	994	1309	1028	4.2	0.8083633184432983
2018-03-23_1352_right/006277	1238	919	1263	947	2.1	0.6353104710578918
2018-03-23_1352_right/004468	975	952	1005	984	3.27	0.8099274039268494
2018-03-23_1352_right/000125	1431	897	1469	936	3.27	0.9944316148757936
2018-03-23_1352_right/000125	1432	936	1469	974	5.20	0.9702789783477784
2018-03-23_1352_right/005854	2131	490	2294	682	2.4	0.3960941731929779
2018-03-23_1352_right/001600	44	950	89	987	2.4	0.945443034172058
2018-03-23_1352_right/001600	834	932	867	967	2.4	0.6702824234962463
2018-03-23_1352_right/000345	1019	968	1043	992	5.20	0.389066219329834
2018-03-23_1352_right/000345	1024	948	1040	966	5.19	0.3285247683525085
2018-03-23_1352_right/000345	1299	927	1329	952	5.20	0.3147352337837219
2018-03-23_1352_right/001474	1264	904	1301	941	2.4	0.8770003318786621
2018-03-23_1352_right/001474	801	897	824	940	2.4	0.7980666756629944
2018-03-23_1352_right/008215	977	866	1010	901	3.27	0.9547249078750609
2018-03-23_1352_right/008215	1492	820	1524	855	3.27	0.8459089398384094
2018-03-23_1352_right/008215	2027	824	2043	850	5.19	0.6824485063552856
2018-03-23_1352_right/001810	1643	811	1734	892	2.4	0.9971373081207277
2018-03-23_1352_right/001810	0	813	44	894	2.4	0.6485155820846558
2018-03-23_1352_right/003794	1568	895	1653	981	4.1	0.8883702158927917
2018-03-23_1352_right/006047	1447	846	1504	904	3.24	0.9213181734085084
2018-03-23_1352_right/008416	995	886	1029	921	3.27	0.946241855621338
2018-03-23_1352_right/008416	1531	839	1564	875	3.27	0.9327571392059326
2018-03-23_1352_right/008416	2095	843	2113	873	5.19	0.6129883527755737
2018-03-23_1352_right/007708	1133	931	1163	963	4.2	0.710954487323761
2018-03-23_1352_right/007708	650	971	679	1000	3.1	0.3534229397773743
2018-03-23_1352_right/007751	851	863	897	909	4.2	0.9430891275405884
2018-03-23_1352_right/007751	121	909	163	958	3.1	0.8734080791473389
2018-03-23_1352_right/002067	2354	744	2448	852	2.4	0.32731270790100103
2018-03-23_1352_right/007251	2019	515	2123	607	2.4	0.9848138689994812
2018-03-23_1352_right/007251	2027	607	2114	694	4.1	0.9511185884475708
2018-03-23_1352_right/007251	2153	817	2173	849	3.1	0.3455995619297028
2018-03-23_1352_right/008421	995	886	1030	921	3.27	0.95715594291687
2018-03-23_1352_right/008421	1531	839	1565	876	3.27	0.9232217669487
2018-03-23_1352_right/008421	2095	843	2113	872	5.19	0.6834568381309509
2018-03-23_1352_right/008082	1580	819	1618	857	3.24	0.3407759368419647
2018-03-23_1352_right/000009	1432	908	1463	939	3.27	0.9047999382019044
2018-03-23_1352_right/000009	1432	939	1463	970	5.20	0.8452019095420837
2018-03-23_1352_right/001177	1296	858	1355	919	5.20	0.9924256801605223
2018-03-23_1352_right/003179	1319	863	1358	907	5.20	0.9497790336608888
2018-03-23_1352_right/005825	2032	803	2138	909	4.1	0.8565773963928223
2018-03-23_1352_right/005825	2009	671	2150	799	2.4	0.7962501645088196
2018-03-23_1352_right/001501	1282	892	1320	931	2.4	0.9199693202972412
2018-03-23_1352_right/001501	777	889	805	937	2.4	0.8469053506851196
2018-03-23_1352_right/000320	1946	668	2077	795	3.27	0.992024064064026
2018-03-23_1352_right/000320	1946	796	2076	922	5.20	0.9271528720855712
2018-03-23_1352_right/000320	1297	937	1316	952	5.19	0.3828286826610565
2018-03-23_1352_right/000320	1030	972	1054	995	5.20	0.3668866455554962
2018-03-23_1352_right/000320	1034	953	1050	970	5.19	0.3453696966171265
2018-03-23_1352_right/001586	321	952	353	986	2.4	0.7790436744689941
2018-03-23_1352_right/001715	1403	880	1457	928	2.4	0.9839049577713012
2018-03-23_1352_right/001715	398	865	447	914	2.4	0.9722297191619872
2018-03-23_1352_right/001310	1620	930	1647	960	2.4	0.3701058924198151
2018-03-23_1352_right/001100	1150	894	1189	936	5.20	0.9699511528015136
2018-03-23_1352_right/001498	1274	894	1313	933	2.4	0.924051821231842
2018-03-23_1352_right/001498	771	891	801	937	2.4	0.8010802865028381
2018-03-23_1352_right/001757	1532	851	1597	909	2.4	0.994125485420227
2018-03-23_1352_right/001757	312	844	369	902	2.4	0.9775666594505309
2018-03-23_1352_right/007148	1452	791	1484	819	2.4	0.722533106803894
2018-03-23_1352_right/007148	1457	819	1483	845	4.1	0.628329336643219
2018-03-23_1352_right/000156	1446	891	1489	934	3.27	0.9977614879608154
2018-03-23_1352_right/000156	1447	934	1490	977	5.20	0.9830812215805054
2018-03-23_1352_right/007316	1779	815	1809	859	3.1	0.5563778877258301
2018-03-23_1352_right/005769	2209	850	2270	912	4.1	0.9623737335205078
2018-03-23_1352_right/005769	2206	782	2274	849	2.4	0.9432810544967652
2018-03-23_1352_right/006432	208	873	240	909	2.4	0.8946385383605957
2018-03-23_1352_right/006432	210	909	240	943	4.1	0.625353217124939
2018-03-23_1352_right/008062	1544	846	1575	875	3.24	0.5938467979431152
2018-03-23_1352_right/000113	1433	897	1470	934	3.27	0.995014190673828
2018-03-23_1352_right/000113	1434	934	1470	972	5.20	0.9471596479415894
2018-03-23_1352_right/005979	1326	916	1356	948	3.24	0.5157259106636047
2018-03-23_1352_right/004770	1364	948	1398	986	3.1	0.8238476514816284
2018-03-23_1352_right/008291	994	886	1029	921	3.27	0.9537277817726136
2018-03-23_1352_right/008291	1531	839	1564	875	3.27	0.9278003573417664
2018-03-23_1352_right/008291	2095	843	2113	872	5.19	0.6318333745002747
2018-03-23_1352_right/004208	898	895	927	923	5.20	0.5760480761528015
2018-03-23_1352_right/004208	1640	844	1707	917	4.1	0.4870552122592926
2018-03-23_1352_right/008262	995	877	1029	912	3.27	0.9553734064102172
2018-03-23_1352_right/008262	1530	830	1564	867	3.27	0.9105154871940612
2018-03-23_1352_right/008262	2095	834	2113	863	5.19	0.6217488050460815
2018-03-23_1352_right/001788	1594	823	1674	893	2.4	0.9968421459197998
2018-03-23_1352_right/001788	136	794	209	864	2.4	0.9717532396316528
2018-03-23_1352_right/003205	1366	853	1417	907	5.20	0.9783874750137328
2018-03-23_1352_right/006370	1172	875	1217	921	2.1	0.9723252058029176
2018-03-23_1352_right/006370	1268	767	1343	843	4.2	0.9512225389480592
2018-03-23_1352_right/006370	1290	1010	1369	1096	4.2	0.9343800544738771
2018-03-23_1352_right/006370	1175	922	1212	957	4.1	0.8235136270523071
2018-03-23_1352_right/006370	1159	923	1186	955	4.1	0.3188077509403229
2018-03-23_1352_right/001867	1912	711	2059	844	2.4	0.9539998173713684
2018-03-23_1352_right/003500	2166	950	2204	1001	5.20	0.9869790077209472
2018-03-23_1352_right/003500	2174	908	2205	943	5.19	0.9592359662055968
2018-03-23_1352_right/003500	1945	898	1968	925	5.19	0.8432455062866211
2018-03-23_1352_right/003500	1939	931	1971	971	5.20	0.8242210745811462
2018-03-23_1352_right/006109	1938	488	2156	697	3.24	0.928553581237793
2018-03-23_1352_right/008310	995	886	1029	921	3.27	0.9585371017456056
2018-03-23_1352_right/008310	1531	839	1564	876	3.27	0.9215534925460817
2018-03-23_1352_right/008310	2094	843	2112	872	5.19	0.6330634951591492
2018-03-23_1352_right/006054	1470	834	1530	895	3.24	0.92766535282135
2018-03-23_1352_right/001812	1644	810	1737	891	2.4	0.9966626167297364
2018-03-23_1352_right/003407	1269	954	1295	984	3.1	0.6228024959564209
2018-03-23_1352_right/003407	1760	949	1777	972	5.19	0.5724585652351379
2018-03-23_1352_right/003407	1658	960	1679	988	5.20	0.3675568699836731
2018-03-23_1352_right/003407	1662	938	1677	957	5.19	0.3643054664134979
2018-03-23_1352_right/004925	1875	876	1986	978	3.1	0.9719690084457396
2018-03-23_1352_right/001229	1412	743	1516	851	5.20	0.9842076301574708
2018-03-23_1352_right/001033	1210	928	1240	959	5.20	0.8762739896774292
2018-03-23_1352_right/001033	2092	785	2127	876	2.4	0.31553322076797485
2018-03-23_1352_right/003395	1730	950	1746	973	5.19	0.6657600402832031
2018-03-23_1352_right/003395	1257	955	1284	984	3.1	0.4850326180458069
2018-03-23_1352_right/003395	1637	939	1652	957	5.19	0.3437191843986511
2018-03-23_1352_right/008318	995	886	1029	921	3.27	0.9431616067886353
2018-03-23_1352_right/008318	1531	839	1564	875	3.27	0.92876136302948
2018-03-23_1352_right/008318	2094	843	2112	871	5.19	0.61222904920578
2018-03-23_1352_right/008492	995	886	1029	920	3.27	0.9402886629104614
2018-03-23_1352_right/008492	1531	839	1564	876	3.27	0.9276877641677856
2018-03-23_1352_right/008492	2095	843	2113	872	5.19	0.6347454190254211
2018-03-23_1352_right/006091	1647	700	1766	822	3.24	0.994705080986023
2018-03-23_1352_right/008463	995	886	1029	921	3.27	0.9627575874328612
2018-03-23_1352_right/008463	1531	840	1564	875	3.27	0.937341570854187
2018-03-23_1352_right/008463	2095	843	2113	872	5.19	0.6692761778831482
2018-03-23_1352_right/002458	147	731	250	830	5.20	0.9893498420715332
2018-03-23_1352_right/002458	1490	668	1574	809	5.20	0.9587166309356691
2018-03-23_1352_right/000882	1822	830	1927	938	5.20	0.8887419104576111
2018-03-23_1352_right/000882	1837	741	1908	812	5.19	0.866371750831604
2018-03-23_1352_right/000882	561	750	634	823	5.19	0.8366752862930298
2018-03-23_1352_right/008515	995	887	1029	921	3.27	0.9477683901786804
2018-03-23_1352_right/008515	1531	839	1564	875	3.27	0.9195381999015808
2018-03-23_1352_right/008515	2094	843	2112	872	5.19	0.6033526062965393
2018-03-23_1352_right/004636	665	868	730	934	3.27	0.9690111875534058
2018-03-23_1352_right/004636	1319	959	1345	988	3.1	0.5047621726989746
2018-03-23_1352_right/007317	1763	821	1795	864	3.1	0.4653121531009674
2018-03-23_1352_right/004879	1522	925	1588	995	3.1	0.8705702424049377
2018-03-23_1352_right/000860	1685	874	1766	957	5.20	0.9812664985656738
2018-03-23_1352_right/000860	2273	590	2428	750	3.27	0.9525230526924132
2018-03-23_1352_right/000860	1697	804	1753	861	5.19	0.9054911732673644
2018-03-23_1352_right/000860	699	806	756	863	5.19	0.8978039026260376
2018-03-23_1352_right/008460	995	886	1029	921	3.27	0.9574118852615356
2018-03-23_1352_right/008460	1531	839	1564	875	3.27	0.9200419783592224
2018-03-23_1352_right/008460	2095	843	2113	872	5.19	0.6528897285461426
2018-03-23_1352_right/000821	1552	911	1614	975	5.20	0.9879770278930664
2018-03-23_1352_right/000821	1816	761	1914	863	3.27	0.986356556415558
2018-03-23_1352_right/000821	820	865	863	906	5.19	0.9583510160446168
2018-03-23_1352_right/000821	1562	859	1602	900	5.19	0.8911858797073364
2018-03-23_1352_right/003253	1505	737	1598	832	5.20	0.9889547228813172
2018-03-23_1352_right/001481	1267	900	1303	937	2.4	0.9054915308952332
2018-03-23_1352_right/001481	790	894	818	937	2.4	0.6129854321479797
2018-03-23_1352_right/006070	1521	805	1599	882	3.24	0.9585375785827636
2018-03-23_1352_right/002357	510	874	544	931	5.20	0.9765520095825196
2018-03-23_1352_right/003786	1591	892	1668	972	4.1	0.9649643898010254
2018-03-23_1352_right/007146	1450	798	1479	827	2.4	0.8435736894607544
2018-03-23_1352_right/007146	1452	826	1478	851	4.1	0.7394340634346008
2018-03-23_1352_right/004509	817	939	853	978	3.27	0.909828782081604
2018-03-23_1352_right/007279	1257	734	1285	807	2.1	0.7496963739395142
2018-03-23_1352_right/007279	2184	820	2209	858	3.1	0.5171266794204712
2018-03-23_1352_right/001196	1336	826	1406	899	5.20	0.9804641008377076
2018-03-23_1352_right/006209	1234	1003	1260	1029	4.2	0.3487798571586609
2018-03-23_1352_right/008332	995	886	1030	921	3.27	0.9471328854560852
2018-03-23_1352_right/008332	1531	839	1564	875	3.27	0.9305922985076904
2018-03-23_1352_right/008332	2095	843	2113	872	5.19	0.6565476059913635
2018-03-23_1352_right/000856	1666	875	1744	955	5.20	0.980155348777771
2018-03-23_1352_right/000856	2193	617	2340	769	3.27	0.9536207914352416
2018-03-23_1352_right/000856	717	810	770	864	5.19	0.9205442667007446
2018-03-23_1352_right/000856	1678	806	1731	862	5.19	0.8825873732566833
2018-03-23_1352_right/004854	1446	924	1502	981	3.1	0.782567024230957
2018-03-23_1352_right/000006	1430	907	1462	939	3.27	0.9139236211776732
2018-03-23_1352_right/000006	1432	939	1462	969	5.20	0.7658905982971191
2018-03-23_1352_right/006227	1241	927	1267	952	4.2	0.6395467519760132
2018-03-23_1352_right/006227	1246	1004	1272	1030	4.2	0.4776743352413178
2018-03-23_1352_right/006227	1223	943	1244	969	2.1	0.4247875809669495
2018-03-23_1352_right/007174	1512	775	1547	810	2.4	0.8913956880569458
2018-03-23_1352_right/007174	1514	809	1545	842	4.1	0.8826837539672852
2018-03-23_1352_right/008340	995	886	1030	921	3.27	0.9483646154403688
2018-03-23_1352_right/008340	1531	839	1564	875	3.27	0.927694857120514
2018-03-23_1352_right/008340	2095	842	2113	872	5.19	0.6185768246650696
2018-03-23_1352_right/003535	2358	943	2413	1009	5.20	0.9878826141357422
2018-03-23_1352_right/003535	2017	921	2057	970	5.20	0.9490138292312622
2018-03-23_1352_right/003535	2025	883	2052	915	5.19	0.9243321418762208
2018-03-23_1352_right/003535	2370	890	2413	935	5.19	0.9091517925262452
2018-03-23_1352_right/003535	961	920	979	938	5.19	0.4142526090145111
2018-03-23_1352_right/006211	1235	1002	1261	1028	4.2	0.4997712373733521
2018-03-23_1352_right/006211	1437	946	1461	984	4.2	0.3378661870956421
2018-03-23_1352_right/006080	1569	774	1662	870	3.24	0.9681246280670166
2018-03-23_1352_right/001679	1351	902	1397	942	2.4	0.9906738400459291
2018-03-23_1352_right/001679	481	889	526	931	2.4	0.9822893142700196
2018-03-23_1352_right/000293	1739	755	1832	846	3.27	0.9945626258850098
2018-03-23_1352_right/000293	1737	848	1831	941	5.20	0.9799640774726868
2018-03-23_1352_right/000293	1037	954	1053	971	5.19	0.35315611958503723
2018-03-23_1352_right/001042	1177	917	1208	949	5.20	0.9152698516845704
2018-03-23_1352_right/002040	2327	719	2439	842	2.4	0.3197657763957977
2018-03-23_1352_right/001287	1584	922	1612	951	2.4	0.4696031808853149
2018-03-23_1352_right/008230	986	875	1019	909	3.27	0.9497026205062866
2018-03-23_1352_right/008230	1513	827	1544	863	3.27	0.9091427326202391
2018-03-23_1352_right/008230	2063	831	2080	859	5.19	0.6267634630203247
2018-03-23_1352_right/008269	995	887	1029	921	3.27	0.9560073614120485
2018-03-23_1352_right/008269	1531	840	1564	876	3.27	0.8979407548904419
2018-03-23_1352_right/008269	2095	843	2113	872	5.19	0.5600632429122925
2018-03-23_1352_right/008355	995	886	1029	921	3.27	0.9602892398834229
2018-03-23_1352_right/008355	1531	839	1564	875	3.27	0.9298170208930968
2018-03-23_1352_right/008355	2095	843	2113	872	5.19	0.646658182144165
2018-03-23_1352_right/001623	766	929	808	965	2.4	0.9596274495124816
2018-03-23_1352_right/001623	1531	914	1563	946	2.4	0.7530094385147095
2018-03-23_1352_right/007133	1433	833	1456	858	4.1	0.3313587307929993
2018-03-23_1352_right/008063	1544	850	1574	880	3.24	0.33783870935440063
2018-03-23_1352_right/001024	1226	932	1255	963	5.20	0.8619655966758728
2018-03-23_1352_right/000867	1723	863	1809	952	5.20	0.9527081251144408
2018-03-23_1352_right/000867	663	790	723	852	5.19	0.8952531814575195
2018-03-23_1352_right/000867	1735	787	1796	850	5.19	0.8817243576049805
2018-03-23_1352_right/001638	268	923	312	963	2.4	0.9740119576454164
2018-03-23_1352_right/001638	1057	928	1098	965	2.4	0.9486619830131532
2018-03-23_1352_right/001638	1860	912	1896	947	2.4	0.8155521750450134
2018-03-23_1352_right/001638	1798	909	1817	947	3.1	0.4081835746765137
2018-03-23_1352_right/002054	2333	729	2448	849	2.4	0.30729416012763977
2018-03-23_1352_right/000714	1548	841	1603	896	3.27	0.9944496154785156
2018-03-23_1352_right/000714	1443	914	1482	956	5.20	0.974940538406372
2018-03-23_1352_right/000714	957	883	983	910	5.19	0.9326237440109252
2018-03-23_1352_right/000714	1449	880	1476	908	5.19	0.8684433102607727
2018-03-23_1352_right/000714	1989	693	2069	780	5.19	0.8546103239059448
2018-03-23_1352_right/004492	862	961	893	996	3.27	0.8588768243789673
2018-03-23_1352_right/004492	2030	604	2072	680	3.24	0.4599407613277435
2018-03-23_1352_right/003781	1603	893	1677	971	4.1	0.958104372024536
2018-03-23_1352_right/003657	969	785	1060	891	5.20	0.9925434589385986
2018-03-23_1352_right/003657	983	701	1046	772	5.19	0.9071414470672609
2018-03-23_1352_right/003657	2260	725	2445	936	5.20	0.5239848494529724
2018-03-23_1352_right/006398	820	861	874	915	2.1	0.9924716949462892
2018-03-23_1352_right/006398	943	1033	1060	1158	4.2	0.915536642074585
2018-03-23_1352_right/006398	912	675	1020	787	4.2	0.8936666250228882
2018-03-23_1352_right/006398	821	917	868	958	4.1	0.8799694776535034
2018-03-23_1352_right/006398	1068	901	1094	932	2.4	0.6375977396965027
2018-03-23_1352_right/006398	1070	930	1093	961	4.1	0.4072463810443878
2018-03-23_1352_right/004524	794	917	830	954	3.27	0.9531490802764891
2018-03-23_1352_right/000195	1485	862	1535	913	3.27	0.9974999427795409
2018-03-23_1352_right/000195	1485	913	1535	962	5.20	0.9873698949813844
2018-03-23_1352_right/000844	2011	674	2134	807	3.27	0.9916936159133912
2018-03-23_1352_right/000844	1617	883	1688	956	5.20	0.9870442152023317
