ytl	xtl	ybr	xbr	class	score	frame
743	662	844	732	4.2	0.9974148000000002	2018-02-16_1515_left/003059
877	1752	923	1800	5.19	0.99999964	2018-02-16_1515_left/002009
897	1079	930	1111	5.19	0.9999968	2018-02-16_1515_left/002009
958	719	985	752	5.19	0.9838605	2018-02-16_1515_left/003579
806	1666	863	1723	2.4	0.99961627	2018-02-16_1515_left/001926
918	1672	960	1720	5.19	0.9994425	2018-02-16_1515_left/001926
901	436	924	458	5.19	0.99491936	2018-02-16_1515_left/001926
939	896	981	924	5.19	0.99983954	2018-02-16_1515_left/003377
924	1294	964	1333	5.19	0.999933	2018-02-16_1515_left/003394
781	22	889	116	2.1	0.9985536	2018-02-16_1515_left/003394
854	403	1088	446	8.22	0.9846614	2018-02-16_1515_left/003394
928	1622	962	1658	5.19	0.9985771	2018-02-16_1515_left/001896
863	1722	907	1766	5.19	0.9999919	2018-02-16_1515_left/001996
881	1105	910	1137	5.19	0.9998783	2018-02-16_1515_left/001996
841	857	873	878	5.19	0.999785	2018-02-16_1515_left/001996
802	728	874	800	5.19	0.9999982	2018-02-16_1515_left/002125
826	249	890	285	5.19	0.999998	2018-02-16_1515_left/002125
665	0	763	67	5.19	0.99999595	2018-02-16_1515_left/002125
893	1375	927	1407	5.19	0.99997807	2018-02-16_1515_left/002125
882	1052	919	1083	5.19	0.9980223	2018-02-16_1515_left/002125
798	1376	839	1414	2.4	0.98964393	2018-02-16_1515_left/002125
918	1431	961	1463	2.1	0.9987606	2018-02-16_1515_left/002405
875	1900	933	1959	2.4	0.9984333	2018-02-16_1515_left/002821
937	1252	990	1299	5.19	0.9999963	2018-02-16_1515_left/002193
691	29	835	157	5.19	0.99998415	2018-02-16_1515_left/002193
900	795	961	831	5.19	0.99971896	2018-02-16_1515_left/002193
865	1340	916	1384	4.2	0.9992118	2018-02-16_1515_left/002979
906	1636	965	1687	5.19	0.9999893	2018-02-16_1515_left/002691
864	1726	909	1770	5.19	0.9999956	2018-02-16_1515_left/001999
842	845	879	866	5.19	0.9999938	2018-02-16_1515_left/001999
880	1097	911	1130	5.19	0.9985851	2018-02-16_1515_left/001999
838	2224	952	2344	5.19	0.9968843	2018-02-16_1515_left/001999
905	92	943	125	5.19	0.99999833	2018-02-16_1515_left/001981
886	1687	926	1726	5.19	0.99999297	2018-02-16_1515_left/001981
900	1125	925	1152	5.19	0.9997923	2018-02-16_1515_left/001981
880	1982	973	2069	5.19	0.9993113	2018-02-16_1515_left/001981
676	1984	762	2075	2.4	0.9894475	2018-02-16_1515_left/001981
865	899	890	920	5.19	0.9861438	2018-02-16_1515_left/001981
945	1373	983	1412	5.19	0.99999726	2018-02-16_1515_left/002148
819	629	906	707	5.19	0.9999902	2018-02-16_1515_left/002148
856	101	918	148	5.19	0.9999498	2018-02-16_1515_left/002148
925	1018	960	1052	5.19	0.9994159	2018-02-16_1515_left/002148
700	1042	839	1172	2.1	0.99980384	2018-02-16_1515_left/003449
936	378	1013	448	2.1	0.999711	2018-02-16_1515_left/003449
767	1753	892	1878	2.1	0.9997366	2018-02-16_1515_left/002503
855	1014	906	1060	4.2	0.9955331	2018-02-16_1515_left/002993
923	1443	971	1487	2.1	0.99239784	2018-02-16_1515_left/002432
873	345	946	413	5.19	0.99842167	2018-02-16_1515_left/001054
1044	922	1069	943	5.19	0.9842291	2018-02-16_1515_left/001054
913	1637	963	1677	5.19	0.9999851	2018-02-16_1515_left/003408
777	283	875	385	2.1	0.99998355	2018-02-16_1515_left/003408
885	305	952	373	4.1	0.99635303	2018-02-16_1515_left/003408
771	668	857	732	4.2	0.9805226	2018-02-16_1515_left/003408
872	1708	914	1748	5.19	0.9999857	2018-02-16_1515_left/001990
896	15	933	49	5.19	0.99996436	2018-02-16_1515_left/001990
887	1112	918	1141	5.19	0.9997831	2018-02-16_1515_left/001990
849	880	883	899	5.19	0.99905497	2018-02-16_1515_left/001990
885	848	911	860	5.19	0.9988562	2018-02-16_1515_left/001990
866	2094	959	2187	5.19	0.996657	2018-02-16_1515_left/001990
831	131	895	175	5.19	0.99999666	2018-02-16_1515_left/002144
800	650	888	724	5.19	0.9999931	2018-02-16_1515_left/002144
921	1371	959	1408	5.19	0.9999739	2018-02-16_1515_left/002144
892	1036	932	1074	5.19	0.9999994	2018-02-16_1515_left/002031
860	1826	919	1884	5.19	0.9999994	2018-02-16_1515_left/002031
842	718	889	746	5.19	0.999995	2018-02-16_1515_left/002031
931	1434	979	1473	2.1	0.99583864	2018-02-16_1515_left/002421
975	1316	1000	1346	5.19	0.9949582	2018-02-16_1515_left/001596
863	797	963	880	5.19	0.99999654	2018-02-16_1515_left/002259
733	804	839	891	4.2	0.986629	2018-02-16_1515_left/002259
781	677	858	751	5.19	0.9999989	2018-02-16_1515_left/002138
891	1374	930	1408	5.19	0.9999856	2018-02-16_1515_left/002138
807	174	869	213	5.19	0.9999721	2018-02-16_1515_left/002138
919	1656	960	1701	5.19	0.999961	2018-02-16_1515_left/001921
895	1598	921	1626	5.19	0.9964233	2018-02-16_1515_left/001921
818	1657	859	1706	2.4	0.9901642	2018-02-16_1515_left/001921
797	2227	893	2321	2.4	0.9996697	2018-02-16_1515_left/002856
927	1230	967	1265	5.19	0.99998784	2018-02-16_1515_left/003392
704	1188	851	1297	2.1	0.9990946	2018-02-16_1515_left/003107
859	1214	969	1282	4.1	0.9775929	2018-02-16_1515_left/003107
799	482	871	543	4.2	0.99248475	2018-02-16_1515_left/003032
956	2152	989	2183	5.19	0.9928906	2018-02-16_1515_left/003650
889	172	1078	221	8.22	0.99124444	2018-02-16_1515_left/003650
884	1815	935	1867	2.4	0.98545605	2018-02-16_1515_left/002810
948	710	1023	776	2.1	0.9999889	2018-02-16_1515_left/003464
657	1419	813	1574	2.1	0.9998746	2018-02-16_1515_left/003464
1005	2353	1036	2387	5.19	0.99941933	2018-02-16_1515_left/003502
914	1585	1011	1677	2.1	0.9994122	2018-02-16_1515_left/003502
952	1278	1003	1323	5.19	0.9999993	2018-02-16_1515_left/002186
919	843	981	880	5.19	0.99998	2018-02-16_1515_left/002186
734	175	872	293	5.19	0.99997735	2018-02-16_1515_left/002186
821	1283	881	1336	2.4	0.9854372	2018-02-16_1515_left/002186
953	1553	984	1588	5.19	0.9989065	2018-02-16_1515_left/001862
980	1709	1020	1740	2.1	0.9999801	2018-02-16_1515_left/002754
819	562	941	666	5.19	0.9999727	2018-02-16_1515_left/002754
987	916	1024	947	5.19	0.99996316	2018-02-16_1515_left/001083
832	1907	900	1972	5.19	0.9999988	2018-02-16_1515_left/002051
814	617	866	652	5.19	0.99999297	2018-02-16_1515_left/002051
875	991	919	1033	5.19	0.9999839	2018-02-16_1515_left/002051
916	1417	944	1446	5.19	0.99194825	2018-02-16_1515_left/002051
840	1417	879	1451	2.4	0.98808426	2018-02-16_1515_left/002051
941	2311	997	2369	5.19	0.99480057	2018-02-16_1515_left/001156
753	553	869	666	2.1	0.99991786	2018-02-16_1515_left/003423
912	2048	961	2095	5.19	0.9998336	2018-02-16_1515_left/003423
878	577	951	647	4.1	0.9964737	2018-02-16_1515_left/003423
785	1712	908	1819	2.1	0.99798155	2018-02-16_1515_left/002499
1040	913	1068	940	5.19	0.99935895	2018-02-16_1515_left/001055
870	1933	926	1998	2.4	0.99671245	2018-02-16_1515_left/002826
927	1443	975	1485	2.1	0.9993261	2018-02-16_1515_left/002431
929	1599	979	1652	5.19	0.9996952	2018-02-16_1515_left/002682
675	1925	854	2074	2.1	0.9755103	2018-02-16_1515_left/002514
813	1663	863	1710	2.4	0.9997632	2018-02-16_1515_left/001923
919	1663	961	1707	5.19	0.99945337	2018-02-16_1515_left/001923
944	862	1028	933	2.1	0.99976426	2018-02-16_1515_left/003471
611	1617	795	1787	2.1	0.9994148000000002	2018-02-16_1515_left/003471
835	553	960	668	5.19	0.9999957	2018-02-16_1515_left/002272
742	770	844	856	4.2	0.9932613	2018-02-16_1515_left/003067
752	621	857	737	2.1	0.99997854	2018-02-16_1515_left/003427
906	2162	963	2212	5.19	0.99961	2018-02-16_1515_left/003427
873	652	953	718	4.1	0.99232775	2018-02-16_1515_left/003427
739	1040	841	1115	4.2	0.9805447	2018-02-16_1515_left/003427
725	855	827	938	4.2	0.9956838	2018-02-16_1515_left/003071
952	1173	1017	1229	5.19	0.999998	2018-02-16_1515_left/002216
912	623	983	670	5.19	0.9999784	2018-02-16_1515_left/002216
803	1177	866	1247	2.4	0.9906014	2018-02-16_1515_left/002216
901	308	929	332	5.19	0.9999304	2018-02-16_1515_left/001951
905	1771	965	1833	5.19	0.99940753	2018-02-16_1515_left/001951
764	1768	830	1833	2.4	0.99914646	2018-02-16_1515_left/001951
892	1164	916	1186	5.19	0.9988335	2018-02-16_1515_left/001951
889	1638	918	1672	5.19	0.9987509	2018-02-16_1515_left/001951
930	1158	969	1195	5.19	0.99999225	2018-02-16_1515_left/003389
921	976	1001	1047	5.19	0.99999785	2018-02-16_1515_left/002244
839	151	958	225	5.19	0.99998665	2018-02-16_1515_left/002244
818	979	905	1050	4.2	0.9755359	2018-02-16_1515_left/002244
756	628	841	702	4.2	0.9977291	2018-02-16_1515_left/003056
972	1272	1014	1308	5.19	0.99999285	2018-02-16_1515_left/001123
872	882	928	938	5.19	0.9999976	2018-02-16_1515_left/002085
782	386	855	433	5.19	0.9999968	2018-02-16_1515_left/002085
811	2093	901	2180	5.19	0.9999863	2018-02-16_1515_left/002085
935	1399	969	1430	5.19	0.99976546	2018-02-16_1515_left/002085
890	475	929	502	5.19	0.99813545	2018-02-16_1515_left/002085
873	1750	916	1795	5.19	0.99999905	2018-02-16_1515_left/002008
892	1078	926	1112	5.19	0.9999975	2018-02-16_1515_left/002008
854	808	888	834	5.19	0.9948461	2018-02-16_1515_left/002008
905	1427	947	1464	2.1	0.9958513	2018-02-16_1515_left/002397
880	1693	919	1732	5.19	0.99998236	2018-02-16_1515_left/001983
892	1119	921	1151	5.19	0.99995315	2018-02-16_1515_left/001983
900	75	938	109	5.19	0.99995005	2018-02-16_1515_left/001983
873	2002	965	2094	5.19	0.999213	2018-02-16_1515_left/001983
698	2024	754	2084	2.4	0.99296206	2018-02-16_1515_left/001983
987	1091	1025	1120	5.19	0.99967015	2018-02-16_1515_left/001107
866	975	911	1019	5.19	0.9999902	2018-02-16_1515_left/002056
823	1933	894	1999	5.19	0.9999702	2018-02-16_1515_left/002056
799	591	853	624	5.19	0.99995613	2018-02-16_1515_left/002056
907	1414	940	1445	5.19	0.9996774	2018-02-16_1515_left/002056
829	666	874	697	5.19	0.99999845	2018-02-16_1515_left/002042
845	1871	908	1932	5.19	0.99999654	2018-02-16_1515_left/002042
882	1012	928	1055	5.19	0.9999368	2018-02-16_1515_left/002042
921	1425	947	1450	5.19	0.997253	2018-02-16_1515_left/002042
724	973	819	1052	4.2	0.996581	2018-02-16_1515_left/003075
685	1323	834	1453	2.1	0.9983525	2018-02-16_1515_left/003113
850	1365	959	1446	4.1	0.97942346	2018-02-16_1515_left/003113
865	951	915	994	5.19	0.99999905	2018-02-16_1515_left/002064
820	1974	893	2044	5.19	0.99998665	2018-02-16_1515_left/002064
795	534	854	571	5.19	0.99998164	2018-02-16_1515_left/002064
917	1410	947	1440	5.19	0.9955621	2018-02-16_1515_left/002064
873	1745	917	1791	5.19	0.99999535	2018-02-16_1515_left/002006
849	816	887	840	5.19	0.99999416	2018-02-16_1515_left/002006
892	1081	925	1117	5.19	0.99999154	2018-02-16_1515_left/002006
989	833	1022	862	5.19	0.9998386	2018-02-16_1515_left/000983
738	819	836	894	4.2	0.9940503	2018-02-16_1515_left/003069
869	1809	952	1885	5.19	0.9999223	2018-02-16_1515_left/002718
912	828	970	890	5.19	0.9999219	2018-02-16_1515_left/002718
811	487	948	607	5.19	0.99998784	2018-02-16_1515_left/002275
623	494	777	594	4.2	0.97705996	2018-02-16_1515_left/002275
664	1469	792	1562	4.2	0.99278414	2018-02-16_1515_left/003093
913	1294	1014	1376	2.1	0.99984324	2018-02-16_1515_left/003490
881	1764	928	1811	5.19	0.99999726	2018-02-16_1515_left/002013
900	1072	934	1105	5.19	0.9999938	2018-02-16_1515_left/002013
859	791	897	818	5.19	0.9999839	2018-02-16_1515_left/002013
901	1425	927	1448	5.19	0.99101746	2018-02-16_1515_left/002013
931	1427	957	1446	5.19	0.99002695	2018-02-16_1515_left/002013
867	1722	910	1765	5.19	0.99999917	2018-02-16_1515_left/001997
883	1099	917	1131	5.19	0.99924386	2018-02-16_1515_left/001997
839	851	880	874	5.19	0.9986047	2018-02-16_1515_left/001997
847	2201	959	2305	5.19	0.9837182	2018-02-16_1515_left/001997
906	1428	930	1449	5.19	0.9816943	2018-02-16_1515_left/001997
878	1430	903	1452	5.19	0.97526735	2018-02-16_1515_left/001997
845	621	951	719	5.19	0.9999695	2018-02-16_1515_left/002748
944	594	1000	648	5.19	0.99885356	2018-02-16_1515_left/001031
923	1437	972	1474	2.1	0.9989458	2018-02-16_1515_left/002414
937	1075	970	1104	5.19	0.9996544	2018-02-16_1515_left/003385
956	771	985	803	5.19	0.9977538	2018-02-16_1515_left/003581
943	1552	975	1584	5.19	0.9826209	2018-02-16_1515_left/001853
875	1429	905	1451	2.1	0.9778683	2018-02-16_1515_left/002338
933	521	1019	597	2.1	0.9999806999999998	2018-02-16_1515_left/003455
683	1193	825	1349	2.1	0.9997625	2018-02-16_1515_left/003455
952	1374	979	1396	5.19	0.99587727	2018-02-16_1515_left/003621
706	147	797	212	5.19	0.99999845	2018-02-16_1515_left/002112
748	2304	856	2426	5.19	0.9999937	2018-02-16_1515_left/002112
852	334	899	365	5.19	0.99998665	2018-02-16_1515_left/002112
911	1384	945	1417	5.19	0.9999747	2018-02-16_1515_left/002112
829	786	891	850	5.19	0.99996054	2018-02-16_1515_left/002112
818	147	904	205	3.1	0.97600603	2018-02-16_1515_left/002112
909	1429	952	1463	2.1	0.99878997	2018-02-16_1515_left/002400
868	1741	914	1787	5.19	0.9999957	2018-02-16_1515_left/002004
888	1088	918	1118	5.19	0.99998343	2018-02-16_1515_left/002004
844	823	876	847	5.19	0.99960047	2018-02-16_1515_left/002004
887	1430	913	1450	5.19	0.9880584	2018-02-16_1515_left/002004
798	659	875	733	5.19	0.9999962	2018-02-16_1515_left/002142
821	147	888	188	5.19	0.99998903	2018-02-16_1515_left/002142
910	1373	951	1410	5.19	0.99994326	2018-02-16_1515_left/002142
891	1032	931	1058	5.19	0.9999112	2018-02-16_1515_left/002142
899	925	990	996	5.19	0.99998486	2018-02-16_1515_left/002249
811	7	952	95	5.19	0.99998415	2018-02-16_1515_left/002249
867	1835	952	1918	5.19	0.99998367	2018-02-16_1515_left/002721
909	814	976	876	5.19	0.99997044	2018-02-16_1515_left/002721
997	1611	1030	1634	2.1	0.98442197	2018-02-16_1515_left/002721
935	1037	1023	1109	2.1	0.99994147	2018-02-16_1515_left/003479
1019	1718	1045	1743	5.19	0.9999323	2018-02-16_1515_left/003479
581	1894	772	2063	2.1	0.9816067	2018-02-16_1515_left/003479
940	1483	967	1512	5.19	0.9868239	2018-02-16_1515_left/001822
870	886	927	941	5.19	0.999998	2018-02-16_1515_left/002084
779	393	851	438	5.19	0.9999976	2018-02-16_1515_left/002084
814	2090	904	2177	5.19	0.9999962	2018-02-16_1515_left/002084
934	1399	969	1429	5.19	0.9999715	2018-02-16_1515_left/002084
890	479	927	505	5.19	0.9991725	2018-02-16_1515_left/002084
688	1295	802	1384	4.2	0.97902143	2018-02-16_1515_left/003087
786	433	928	556	5.19	0.9999886999999998	2018-02-16_1515_left/002762
987	1748	1029	1779	2.1	0.9930559	2018-02-16_1515_left/002762
887	1492	949	1544	2.1	0.9991442	2018-02-16_1515_left/002459
844	693	966	786	5.19	0.9999858	2018-02-16_1515_left/002265
706	696	818	790	4.2	0.97734284	2018-02-16_1515_left/002265
952	1134	994	1178	3.24	0.9804146	2018-02-16_1515_left/001627
891	1033	930	1069	5.19	0.9999981	2018-02-16_1515_left/002035
859	1844	914	1900	5.19	0.9999932	2018-02-16_1515_left/002035
833	704	881	729	5.19	0.99998784	2018-02-16_1515_left/002035
927	1426	954	1449	5.19	0.9992337	2018-02-16_1515_left/002035
905	1884	1006	1994	2.1	0.99993753	2018-02-16_1515_left/003513
928	1183	968	1219	5.19	0.9999062	2018-02-16_1515_left/003390
968	1471	990	1498	5.19	0.983471	2018-02-16_1515_left/001805
952	1546	991	1589	5.19	0.98829365	2018-02-16_1515_left/002667
808	481	911	569	5.19	0.9999863	2018-02-16_1515_left/002167
970	1349	1014	1390	5.19	0.99998605	2018-02-16_1515_left/002167
943	963	990	997	5.19	0.9997917	2018-02-16_1515_left/002167
854	1347	907	1397	2.4	0.98456556	2018-02-16_1515_left/002167
898	1618	927	1648	5.19	0.9999877	2018-02-16_1515_left/001939
917	1709	973	1765	5.19	0.9995023	2018-02-16_1515_left/001939
793	1713	851	1771	2.4	0.9991818	2018-02-16_1515_left/001939
894	1596	919	1622	5.19	0.9961952	2018-02-16_1515_left/001904
921	1634	951	1664	5.19	0.9900954	2018-02-16_1515_left/001904
829	1629	870	1677	2.4	0.98230875	2018-02-16_1515_left/001904
957	666	989	701	5.19	0.99804544	2018-02-16_1515_left/003577
915	1681	1022	1772	2.1	0.998818	2018-02-16_1515_left/003506
886	1479	952	1532	2.1	0.99777836	2018-02-16_1515_left/002453
898	1750	950	1783	4.2	0.99504364	2018-02-16_1515_left/002958
845	1893	913	1955	5.19	0.99999666	2018-02-16_1515_left/002047
884	1000	929	1042	5.19	0.9999937	2018-02-16_1515_left/002047
830	644	877	675	5.19	0.99996567	2018-02-16_1515_left/002047
886	1420	926	1449	3.24	0.9900434	2018-02-16_1515_left/002047
851	1422	888	1457	2.4	0.9845359	2018-02-16_1515_left/002047
842	658	967	756	5.19	0.9999931	2018-02-16_1515_left/002267
965	753	1002	791	5.19	0.99943775	2018-02-16_1515_left/000991
841	1956	937	2050	5.19	0.9999765	2018-02-16_1515_left/002730
894	755	972	825	5.19	0.99997425	2018-02-16_1515_left/002730
996	1627	1029	1652	2.1	0.9949917	2018-02-16_1515_left/002730
908	1800	1012	1907	2.1	0.99983406	2018-02-16_1515_left/003510
947	1416	993	1454	5.19	0.9999888	2018-02-16_1515_left/001131
887	189	922	223	5.19	0.99999416	2018-02-16_1515_left/001969
887	1877	958	1945	5.19	0.9998419	2018-02-16_1515_left/001969
713	1875	788	1955	2.4	0.9993092	2018-02-16_1515_left/001969
878	1665	911	1702	5.19	0.9992118	2018-02-16_1515_left/001969
973	1837	1014	1869	2.1	0.99991095	2018-02-16_1515_left/002780
872	935	923	981	5.19	0.99999714	2018-02-16_1515_left/002069
798	499	851	539	5.19	0.9999933	2018-02-16_1515_left/002069
825	1997	902	2076	5.19	0.9999845	2018-02-16_1515_left/002069
869	498	936	539	3.1	0.9934284	2018-02-16_1515_left/002069
925	1408	953	1436	5.19	0.9882394	2018-02-16_1515_left/002069
733	1807	871	1938	2.1	0.99984837	2018-02-16_1515_left/002507
938	435	1021	505	2.1	0.9998838	2018-02-16_1515_left/003451
693	1102	844	1238	2.1	0.9998511999999998	2018-02-16_1515_left/003451
850	1127	942	1213	4.1	0.9919878	2018-02-16_1515_left/003451
880	567	1051	613	8.22	0.98707736	2018-02-16_1515_left/003023
806	560	877	618	4.2	0.98447096	2018-02-16_1515_left/003023
763	318	839	369	5.19	0.99999416	2018-02-16_1515_left/002093
800	2154	897	2255	5.19	0.99999404	2018-02-16_1515_left/002093
864	858	927	912	5.19	0.9999908000000002	2018-02-16_1515_left/002093
935	1395	968	1427	5.19	0.9999838	2018-02-16_1515_left/002093
886	434	926	462	5.19	0.99963367	2018-02-16_1515_left/002093
968	1044	1002	1076	5.19	0.9999695	2018-02-16_1515_left/001103
958	1350	1000	1393	5.19	0.999106	2018-02-16_1515_left/001128
935	1138	1021	1212	2.1	0.9998709	2018-02-16_1515_left/003483
879	1755	926	1799	5.19	0.999998	2018-02-16_1515_left/002010
899	1075	931	1108	5.19	0.9999726	2018-02-16_1515_left/002010
857	801	888	825	5.19	0.999851	2018-02-16_1515_left/002010
930	1425	954	1446	5.19	0.9866022	2018-02-16_1515_left/002010
947	1500	974	1524	5.19	0.9992373	2018-02-16_1515_left/001828
752	741	846	829	4.2	0.99546945	2018-02-16_1515_left/003065
954	1559	995	1604	5.19	0.9905089	2018-02-16_1515_left/002670
969	992	1005	1026	5.19	0.9870073	2018-02-16_1515_left/002670
813	508	950	622	5.19	0.9999833	2018-02-16_1515_left/002274
636	515	779	623	4.2	0.9851657	2018-02-16_1515_left/002274
884	1794	941	1848	2.4	0.9992649	2018-02-16_1515_left/002807
1008	2379	1042	2417	5.19	0.9999895	2018-02-16_1515_left/003503
910	1611	1010	1697	2.1	0.9996972	2018-02-16_1515_left/003503
862	1275	912	1318	4.2	0.9966965	2018-02-16_1515_left/002982
949	1842	980	1868	5.19	0.99916756	2018-02-16_1515_left/003639
911	944	995	1017	5.19	0.99999774	2018-02-16_1515_left/002247
831	65	945	147	5.19	0.99998784	2018-02-16_1515_left/002247
800	949	894	1024	4.2	0.9769065	2018-02-16_1515_left/002247
920	1431	964	1468	2.1	0.99711835	2018-02-16_1515_left/002407
855	1037	909	1083	4.2	0.99955255	2018-02-16_1515_left/002992
980	1523	1015	1551	3.24	0.9780808	2018-02-16_1515_left/001562
862	1951	927	2012	2.4	0.9981517	2018-02-16_1515_left/002828
769	550	854	624	4.2	0.9950482	2018-02-16_1515_left/003048
812	2173	894	2260	2.4	0.99954396	2018-02-16_1515_left/002851
749	284	828	335	5.19	0.99999166	2018-02-16_1515_left/002097
787	2181	888	2282	5.19	0.9999902	2018-02-16_1515_left/002097
854	843	919	901	5.19	0.9999896	2018-02-16_1515_left/002097
928	1394	959	1425	5.19	0.9999385	2018-02-16_1515_left/002097
874	412	918	441	5.19	0.99992406	2018-02-16_1515_left/002097
919	1106	950	1129	5.19	0.9995846	2018-02-16_1515_left/002097
818	416	853	442	5.19	0.9911006	2018-02-16_1515_left/002097
842	281	931	340	3.1	0.9779926	2018-02-16_1515_left/002097
926	1205	967	1241	5.19	0.9999932	2018-02-16_1515_left/003391
877	2055	1008	2165	2.1	0.9998907	2018-02-16_1515_left/003519
917	1712	966	1760	5.19	0.9999341	2018-02-16_1515_left/001142
903	81	943	117	5.19	0.9999932	2018-02-16_1515_left/001982
883	1691	925	1730	5.19	0.99997807	2018-02-16_1515_left/001982
898	1121	925	1150	5.19	0.9996234	2018-02-16_1515_left/001982
885	1993	968	2076	5.19	0.9993167	2018-02-16_1515_left/001982
861	895	891	917	5.19	0.99371934	2018-02-16_1515_left/001982
665	1992	753	2085	2.4	0.993291	2018-02-16_1515_left/001982
932	1433	975	1472	2.1	0.9965372	2018-02-16_1515_left/002424
881	1880	939	1936	2.4	0.99966586	2018-02-16_1515_left/002818
806	496	874	554	4.2	0.9883959	2018-02-16_1515_left/003030
894	1040	934	1077	5.19	0.99999964	2018-02-16_1515_left/002030
866	1824	920	1877	5.19	0.9999969	2018-02-16_1515_left/002030
845	724	886	752	5.19	0.99996364	2018-02-16_1515_left/002030
932	1426	956	1449	5.19	0.99381834	2018-02-16_1515_left/002030
937	463	970	501	5.19	0.9958925	2018-02-16_1515_left/003359
952	1075	1029	1138	5.19	0.99999666	2018-02-16_1515_left/002232
900	409	985	465	5.19	0.99999595	2018-02-16_1515_left/002232
777	1082	854	1158	2.4	0.98413646	2018-02-16_1515_left/002232
971	1361	1013	1402	5.19	0.9999924	2018-02-16_1515_left/002162
820	531	914	620	5.19	0.9999863	2018-02-16_1515_left/002162
944	986	994	1020	5.19	0.9997621	2018-02-16_1515_left/002162
855	1	928	29	5.19	0.9974353	2018-02-16_1515_left/002162
859	1365	903	1409	2.4	0.99279433	2018-02-16_1515_left/002162
908	1362	962	1406	3.24	0.98356664	2018-02-16_1515_left/002162
865	1318	914	1362	4.2	0.9949862	2018-02-16_1515_left/002980
968	225	998	261	5.19	0.99058014	2018-02-16_1515_left/003560
956	1428	987	1456	5.19	0.9915011	2018-02-16_1515_left/003602
961	848	990	873	5.19	0.981752	2018-02-16_1515_left/003602
968	1332	1013	1375	5.19	0.99999356	2018-02-16_1515_left/002171
799	424	905	522	5.19	0.99998283	2018-02-16_1515_left/002171
941	937	988	973	5.19	0.9997067	2018-02-16_1515_left/002171
763	502	870	615	2.1	0.99999154	2018-02-16_1515_left/003421
913	1969	968	2014	5.19	0.9999591	2018-02-16_1515_left/003421
882	534	958	599	4.1	0.9989262	2018-02-16_1515_left/003421
764	913	845	980	4.2	0.9914272	2018-02-16_1515_left/003421
953	1093	1025	1150	5.19	0.9999933	2018-02-16_1515_left/002229
899	454	983	505	5.19	0.9999927	2018-02-16_1515_left/002229
869	1528	949	1602	2.1	0.9994785	2018-02-16_1515_left/002472
953	1531	994	1575	5.19	0.9751671	2018-02-16_1515_left/002661
894	29	932	64	5.19	0.99996793	2018-02-16_1515_left/001988
875	1703	916	1742	5.19	0.99989223	2018-02-16_1515_left/001988
888	1114	919	1141	5.19	0.9998585	2018-02-16_1515_left/001988
869	2066	960	2155	5.19	0.99910694	2018-02-16_1515_left/001988
855	875	884	901	5.19	0.9989021	2018-02-16_1515_left/001988
898	1667	957	1727	5.19	0.99987173	2018-02-16_1515_left/002697
894	22	933	58	5.19	0.99999714	2018-02-16_1515_left/001989
871	1706	914	1747	5.19	0.9999765	2018-02-16_1515_left/001989
886	1117	917	1142	5.19	0.99986804	2018-02-16_1515_left/001989
867	2076	956	2168	5.19	0.9989993	2018-02-16_1515_left/001989
852	878	880	899	5.19	0.9986706	2018-02-16_1515_left/001989
941	1504	972	1534	5.19	0.9992424	2018-02-16_1515_left/001829
921	1502	948	1531	5.19	0.9940055	2018-02-16_1515_left/001829
977	1306	1004	1336	5.19	0.9763095	2018-02-16_1515_left/001598
947	1060	1023	1127	5.19	0.99999857	2018-02-16_1515_left/002234
890	370	964	423	5.19	0.9997197	2018-02-16_1515_left/002234
855	1064	934	1127	4.2	0.9759536	2018-02-16_1515_left/002234
963	1210	1001	1249	3.24	0.9897126	2018-02-16_1515_left/001612
979	1010	1017	1044	5.19	0.99995744	2018-02-16_1515_left/001098
774	545	862	620	4.2	0.99777335	2018-02-16_1515_left/003047
957	801	987	832	5.19	0.9976094	2018-02-16_1515_left/003582
936	1574	970	1604	5.19	0.99979013	2018-02-16_1515_left/001873
903	1570	941	1605	5.19	0.995884	2018-02-16_1515_left/001873
727	1018	869	1131	2.1	0.9996414	2018-02-16_1515_left/003101
872	1043	978	1111	4.1	0.97824574	2018-02-16_1515_left/003101
932	1231	987	1283	5.19	0.99999964	2018-02-16_1515_left/002198
893	759	953	799	5.19	0.99998236	2018-02-16_1515_left/002198
664	4	812	52	5.19	0.99987066	2018-02-16_1515_left/002198
936	630	972	659	5.19	0.984537	2018-02-16_1515_left/003365
949	704	994	746	5.19	0.99889624	2018-02-16_1515_left/001009
898	1470	952	1523	2.1	0.99988425	2018-02-16_1515_left/002451
969	730	1007	765	5.19	0.99724895	2018-02-16_1515_left/000995
811	1643	865	1697	2.4	0.9994265	2018-02-16_1515_left/001917
919	1648	957	1690	5.19	0.9991603	2018-02-16_1515_left/001917
896	1594	921	1621	5.19	0.9958171	2018-02-16_1515_left/001917
916	1453	968	1496	2.1	0.9986755	2018-02-16_1515_left/002437
894	1998	1011	2108	2.1	0.99994445	2018-02-16_1515_left/003517
850	1569	934	1651	2.1	0.9994692	2018-02-16_1515_left/002481
815	689	879	741	4.2	0.9808173	2018-02-16_1515_left/003014
802	188	862	228	5.19	0.9999987	2018-02-16_1515_left/002135
771	688	850	761	5.19	0.9999964	2018-02-16_1515_left/002135
879	1370	918	1406	5.19	0.99996257	2018-02-16_1515_left/002135
